,term,cnt
0,aramaic,2
1,individual,1
2,names,1
3,position,1
4,wycliffe,1
5,printing,1
6,fenton,2
7,kohlenberger,1
8,middle,3
9,reward,1
10,readings,1
11,features,1
12,researched,1
13,jerusalem,2
14,westcotts,1
15,open,1
16,preface,1
17,entire,1
18,emphases,1
19,bring,1
20,gospels,2
21,joseph,4
22,parker,1
23,worrell,1
24,avoid,1
25,goal,1
26,basic,1
27,apostolic,2
28,restoration,1
29,movement,1
30,citations,2
31,geneva,1
32,international,5
33,early,2
34,rotherham,5
35,plain,1
36,special,1
37,developments,1
38,quaker,1
39,christianity,1
40,placing,1
41,word,2
42,years,2
43,translations,6
44,greens,1
45,understanding,1
46,american,5
47,criticism,1
48,english,26
49,careful,1
50,polyglot,1
51,knox,1
52,changes,1
53,millennium,1
54,deprecated,1
55,voice,1
56,appeared,1
57,scholarly,1
58,text,2
59,study,2
60,described,1
61,news,1
62,clear,1
63,christian,4
64,seventy,1
65,revised,5
66,nirv,1
67,greek,2
68,nkjv,1
69,tree,1
70,googlebooks,1
71,cassirers,1
72,image,1
73,translation,7
74,scholar,1
75,produced,1
76,foss,1
77,original,2
78,todays,1
79,wealth,1
80,common,1
81,gods,1
82,standard,7
83,articles,4
84,youngs,1
85,uses,1
86,twice,1
87,nrsv,1
88,jewish,4
89,smith,2
90,king,4
91,hexateuch,1
92,nuances,1
93,holman,1
94,says,1
95,emphatic,2
96,information,1
97,coverdale,1
98,methods,1
99,thoroughly,1
100,presentation,1
101,hebrew,2
102,language,2
103,great,2
104,complete,1
105,diacritical,1
106,single,1
107,tniv,1
108,grammatical,1
109,hatton,1
110,languages,1
111,critically,1
112,ferrar,1
113,edition,3
114,culminating,1
115,messianic,1
116,occupied,1
117,idiom,1
118,half,1
119,living,4
120,reproduction,1
121,ginsburgs,1
122,nasb,1
123,contemporary,1
124,reliable,2
125,minister,1
126,in-text,2
127,syntax,1
128,bible,24
129,diaglott,1
130,anchor,1
131,presents,1
132,books,1
133,lacking,4
134,modern,8
135,textual,1
136,divine,1
137,anticipated,1
138,life,2
139,published,1
140,grand,1
141,confusion,1
142,allenson,1
143,taverner,1
144,searchable,1
145,list,2
146,emphasised,1
147,january,2
148,message,1
149,widely,1
150,kregel,1
151,orthodox,3
152,reader,2
153,rapids,1
154,stay,1
155,century,4
156,copy,1
157,qadosh,1
158,darby,1
159,julia,1
160,time,1
161,inclusive,1
162,accepted,1
163,pages,1
164,john,2
165,texts,1
166,writings,1
167,underlying,1
168,recovery,1
169,bryant,2
170,matthew,1
171,testament,6
172,file,1
173,good,2
174,occurred,1
175,james,4
176,community,1
177,tyndale,1
178,reminiscences,1
179,abbreviated,1
180,emphasized,7
181,various,1
182,challoner,1
183,references,2
184,bishops,1
185,eastern,1
186,abreast,1
187,comprehensive,1
188,publications,1
189,horts,1
190,churches,2
191,revise,1
192,innovative,1
193,masoretico-critical,1
194,print,1
195,shem,1
196,lexham,1
197,anthony,1
198,present,1
199,period,1
200,rotherhams,4
201,websters,1
202,world,3
203,oracles,1
204,hcsb,1
205,stayed,1
206,online,1
207,literal,2
208,note,1
209,wessex,1
210,brooke,1
211,readers,1
212,george,1
213,london,1
214,extending,1
215,miscellaneous,2
216,heinz,1
217,septuagint,1
218,bethel,1
219,based,1
220,christ,2
221,marks,1
222,douayrheims,1
