,term,cnt
0,distance,1
1,stronger,1
2,forward,1
3,best-studied,1
4,magnetic,4
5,nearby,1
6,infrared,1
7,component,1
8,outflow,1
9,solar,6
10,drops,2
11,wind,9
12,result,1
13,edge,2
14,bright,1
15,following,1
16,thought,2
17,presence,1
18,astrophysical,1
19,point,3
20,interacts,2
21,line,1
22,parallel,1
23,medium,6
24,stellar,2
25,occurs,1
26,away,1
27,thermal,2
28,mean,1
29,gyrate,1
30,field,6
31,relative,1
32,orion,1
33,balance,1
34,shocks,4
35,herbig,1
36,jupiter,1
37,suns,1
38,evidence,1
39,common,2
40,approach,1
41,roughly,1
42,objects,1
43,astrophysics,2
44,nebula,1
45,ordinary,2
46,earth,2
47,particle,1
48,subsonic,2
49,boundary,4
50,magnetized,3
51,example,2
52,haro,1
53,gyrates,1
54,gyrating,1
55,fermi,1
56,heliosphere,1
57,making,1
58,paths,1
59,ambient,2
60,visible,1
61,lines,2
62,sound,1
63,magnetopause,2
64,existence,1
65,velocity,5
66,flow,2
67,bulk,1
68,pressures,1
69,wavelengths,1
70,images,1
71,glow,1
72,planets,2
73,moving,1
74,order,1
75,collides,1
76,optical,1
77,decades,1
78,forms,1
79,dust,1
80,treated,1
81,occur,1
82,shape,1
83,complication,1
84,object,1
85,waves,1
86,encounters,2
87,speed,4
88,typically,1
89,magnetosphere,1
90,collimated,1
91,earths,1
92,gases,1
93,hydrae,1
94,heliosheath,1
95,termination,1
96,spiral,1
97,instance,1
98,producing,1
99,plasma,2
100,surrounding,1
101,occurring,1
102,star,2
103,dense,1
104,wave,1
105,stars,1
106,interstellar,5
107,meets,1
108,near,1
109,shock,10
110,feature,1
111,similarly,1
112,heliopause,1
113,astrosphere,1
114,detected,1
115,charged,1
116,follow,1
117,flowing,2
118,abruptly,1
119,particles,3
120,form,2
