,term,cnt
0,courses,1
1,having,1
2,popularity,1
3,report,2
4,printing,1
5,victims,1
6,features,7
7,particularly,1
8,remain,1
9,off-line,1
10,ceases,1
11,color,1
12,need,1
13,viewed,1
14,billiongraves,1
15,logged,2
16,dead,2
17,account,3
18,specific,2
19,hints,1
20,increasing,1
21,unified,1
22,second,2
23,years,2
24,project,1
25,searched,1
26,entered,2
27,tree,20
28,mobile,1
29,library,7
30,scanned,3
31,ancestrycom,1
32,hits,1
33,microfilmed,2
34,granite,2
35,active,1
36,allowed,1
37,researching,1
38,newly,1
39,signaled,1
40,starting,1
41,services,1
42,information,4
43,service,1
44,prominent,1
45,comments,1
46,gathers,1
47,previously,1
48,eventually,1
49,catalog,1
50,testing,1
51,rolls,2
52,beta,3
53,suspension,1
54,discovered,1
55,known,2
56,entries,2
57,created,1
58,related,3
59,took,1
60,longer,1
61,family,33
62,million,5
63,event,1
64,vault,2
65,celebrities,1
66,users,5
67,statement,1
68,contributors,1
69,colors,1
70,projects,1
71,mountain,2
72,build,1
73,main,1
74,mormon,1
75,button,1
76,assistance,1
77,started,1
78,ordinance,1
79,imaging,1
80,enables,1
81,help,5
82,announced,3
83,large,1
84,complained,1
85,heavily,1
86,time,1
87,familytree,1
88,graves,1
89,wiki,5
90,newer,1
91,source,2
92,process,2
93,completed,1
94,design,1
95,linked,4
96,lessons,1
97,facts,1
98,interact,1
99,researchers,1
100,digitizing,2
101,formats,1
102,site,7
103,temple,4
104,included,1
105,kindred,1
106,gradually,1
107,serials,1
108,myheritage,1
109,separate,1
110,legitimate,1
111,evolving,1
112,vatican,1
113,consultants,2
114,transcribed,1
115,city,3
116,indexes,1
117,experienced,1
118,scheme,1
119,total,1
120,practice,1
121,improved,1
122,partnerships,1
123,edit,1
124,mormons,1
125,christ,2
126,centre,1
127,accessible,1
128,latter-day,3
129,individual,2
130,batch,1
131,reported,1
132,placed,1
133,indexing,4
134,search,4
135,platforms,1
136,abuse,1
137,progressively,1
138,march,2
139,post,2
140,beginners,1
141,clicking,1
142,screen,1
143,google,1
144,holds,1
145,early,4
146,genealogical,11
147,allows,1
148,decided,1
149,sign-in,1
150,august,1
151,resource,1
152,erroneous,1
153,asian,2
154,roll,1
155,disagree,1
156,historical,1
157,microfiche,2
158,products,1
159,download,1
160,newfamilysearch,3
161,collection,3
162,milion,1
163,contains,1
164,utah,5
165,accuracy,1
166,periodicals,1
167,capabilities,1
168,share,1
169,shares,1
170,digitized,2
171,mashup,1
172,companies,1
173,persons,2
174,keeping,1
175,currently,4
176,maintained,1
177,massive,1
178,organizations,1
179,searching,1
180,making,1
181,salt,3
182,surname,1
183,newsletter,1
184,leaders,1
185,urged,1
186,closed,1
187,particular,1
188,lake,3
189,single,1
190,publicly,1
191,july,1
192,retired,1
193,images,5
194,ancestors,4
195,resided,1
196,soon,1
197,languages,3
198,completely,1
199,couple,1
200,recently,1
201,product,1
202,ability,1
203,addition,1
204,categories,1
205,rest,1
206,suggesting,1
207,washed,1
208,operate,1
209,release,1
210,life,1
211,went,1
212,public,3
213,create,1
214,copyright-free,1
215,website,10
216,records,15
217,collaborate,1
218,history,12
219,start,1
220,happening,1
221,areas,1
222,collaborating,1
223,giving,1
224,suggestions,1
225,training,1
226,immediately,1
227,initially,1
228,combined,2
229,ordinances,1
230,platform,1
231,digitizations,1
232,greater,1
233,views,1
234,april,1
235,showing,1
236,provo,1
237,church,13
238,organization,2
239,apps,3
240,researcher,1
241,tips,1
242,forums,4
243,mapping,1
244,come,1
245,featured,1
246,called,4
247,amounts,1
248,android,1
249,utahidaho,1
250,missouri,1
251,application,1
252,emailed,1
253,support,6
254,agreement,1
255,young,1
256,documents,1
257,dioceses,1
258,social,1
259,includes,1
260,hours,1
261,include,2
262,june,2
263,ordered,1
264,database,2
265,data,2
266,sources,1
267,rolled,1
268,logincreate,1
269,exception,1
270,staff,1
271,added,4
272,takes,1
273,issued,1
274,groups,2
275,enable,1
276,types,1
277,chart,1
278,expert,1
279,consolidated,1
280,indexed,3
281,societies,1
282,homepage,1
283,shows,1
284,placing,1
285,pedigrees,1
286,latest,1
287,changes,1
288,genealogy,6
289,duplicates,1
290,individuals,2
291,slowed,1
292,photographed,1
293,importance,1
294,saints,3
295,subject,2
296,findmypast,1
297,local,1
298,internet,1
299,largest,1
300,discrepancies,1
301,used,1
302,jewish,1
303,parish,1
304,overloaded,1
305,partners,1
306,mediawiki,2
307,section,3
308,intervening,1
309,discussions,1
310,sent,3
311,connected,1
312,access,2
313,software,3
314,maintains,1
315,university,1
316,bringing,1
317,built,1
318,assess,1
319,books,5
320,backed,1
321,adopted,1
322,blog,1
323,idaho,1
324,work,2
325,possessions,1
326,immigrant,1
327,according,1
328,read-only,1
329,disabled,1
330,allowing,1
331,classes,2
332,list,2
333,january,1
334,digital,2
335,released,2
336,combine,1
337,current,1
338,suitable,1
339,countries,2
340,topics,2
341,histories,1
342,territories,1
343,previous,1
344,holocaust,1
345,billion,2
346,prevent,1
347,relationship,1
348,facilitating,1
349,provide,1
350,posting,1
351,february,2
352,memories,1
353,community,1
354,document,1
355,november,4
356,familysearch,34
357,obtaining,1
358,families,1
359,maps,2
360,indicated,1
361,world,4
362,events,1
363,learning,1
364,preserves,1
365,moved,3
366,revamped,1
367,begin,2
368,different,1
369,including,4
370,baptism,2
371,expected,2
372,link,1
373,names,3
374,temples,1
375,blogger,1
376,range,1
377,test,1
378,opened,1
379,working,1
380,able,1
381,entire,1
382,requires,1
383,record,2
384,variety,1
385,pedigree,1
386,basic,1
387,society,1
388,branches,1
389,interactive,1
390,connection,1
391,citations,1
392,ensure,1
393,month,1
394,wider,1
395,brigham,1
396,restricted,1
397,strongly,1
398,performing,1
399,style,1
400,learn,2
401,founded,1
402,members,7
403,mid-continent,1
404,appeared,1
405,familysearchorg,8
406,developed,1
407,decision,1
408,ancestral,1
409,extreme,1
410,long-term,1
411,independence,1
412,operated,1
413,september,2
414,replaced,2
415,newfamilysearchorg,5
416,ancestor,1
417,bugs,1
418,finally,1
419,offers,5
420,preservation,1
421,matching,1
422,grew,1
423,bilion,1
424,mailing,1
425,people,4
426,perform,1
427,pushpins,1
428,place,1
429,one-world,1
430,december,1
431,directing,1
432,scanning,1
433,jesus,2
434,resolve,1
435,proves,1
436,standing,1
437,gedcom,1
438,slightly,1
439,arbitrator,1
440,base,1
441,rootstech,1
442,necessary,2
443,churchs,1
444,forumsfamilysearchorg,1
445,indexers,1
446,sites,1
447,older,1
448,plone,1
449,searchable,2
450,district,1
451,districts,1
452,turned,1
453,centers,2
454,topic,2
455,functions,1
456,compatible,1
457,calling,1
458,shared,1
459,began,4
460,worldwide,4
461,number,2
462,databases,4
463,feedback,1
464,generally,1
465,file,1
466,surpassed,1
467,incorporate,1
468,folders,2
469,extra,1
470,films,1
471,resources,2
472,vital,2
473,multiple,1
474,effective,1
475,landing,1
476,october,1
477,microfilm,3
478,results,2
479,listing,1
480,index,1
481,discuss,1
482,extensive,1
483,volunteers,2
484,locations,1
485,online,4
486,microfilming,1
487,rollout,1
488,note,2
489,user,9
490,designed,2
491,personal,2
492,utility,1
493,assertions,1
494,membership,4
495,sharing,1
496,research,7
497,form,1
