,term,cnt
0,semi-minor,1
1,having,1
2,plane,1
3,referencing,1
4,radius,4
5,conservation,2
6,position,1
7,perturbing,1
8,distance,8
9,eccentricity,2
10,vernal,1
11,future,1
12,range,1
13,planet,2
14,peri,1
15,masses,1
16,hours,1
17,expressed,1
18,saturn,1
19,periastron,1
20,discussing,1
21,diameter,1
22,closest,1
23,june,1
24,words,1
25,-jove,1
26,closely,1
27,apsides,5
28,dates,2
29,timing,1
30,given,1
31,gravitational,1
32,formulae,1
33,literature,1
34,-astron,1
35,solar,4
36,apsidal,1
37,primarily,1
38,length,3
39,added,3
40,result,1
41,lies,1
42,progress,1
43,following,4
44,cycle,2
45,correspond,1
46,inner,2
47,movement,1
48,center,9
49,largest,1
50,measured,3
51,conversion,1
52,bodies,2
53,early,2
54,term,1
55,chart,1
56,goddess,1
57,point,5
58,taken,1
59,angle,2
60,apocenter,4
61,heights,1
62,line,3
63,speeds,1
64,aphelion,9
65,constant,3
66,periapsisapoapsis,1
67,shows,2
68,word,1
69,cynthia,1
70,plural,1
71,years,3
72,ˌpɛrᵻˈhiːliən,1
73,away,1
74,coordinate,1
75,apo-,2
76,orbital,6
77,cognate,1
78,mean,3
79,seasons,3
80,elliptic,1
81,technically,1
82,ˈæpsᵻdiːz,1
83,inversely,1
84,extreme,1
85,περί,1
86,relative,2
87,perihelions,1
88,solstice,3
89,instead,1
90,right,1
91,times,1
92,greek,4
93,anomaly,1
94,named,1
95,orbit,8
96,angular,1
97,image,1
98,alternatives,1
99,listed,1
100,jupiter,2
101,meaning,2
102,selected,1
103,connecting,1
104,-helion,1
105,suns,2
106,referring,2
107,focus,3
108,apollo,1
109,accordance,1
110,thing,1
111,year,1
112,past,1
113,common,1
114,occasionally,1
115,standard,2
116,refers,1
117,approach,1
118,orbited,1
119,generic,1
120,objects,5
121,surface,3
122,slowly,1
123,used,7
124,currently,3
125,reaches,2
126,comet,1
127,earth,10
128,seasonal,1
129,variations,1
130,perifocal,1
131,distances,7
132,left,1
133,astronomers,1
134,galactic,1
135,annual,1
136,suffixes,1
137,-gee,2
138,aphelions,1
139,two-body,1
140,apogee,1
141,proportional,1
142,laws,1
143,characterize,1
144,celestial,1
145,lines,1
146,specifically,1
147,tilt,1
148,edges,1
149,cycles,1
150,complete,1
151,artemis,1
152,july,1
153,ˌæpəˈsɪnθɪən,1
154,geocentric,1
155,program,1
156,long,2
157,images,1
158,satellite,1
159,-saturnium,1
160,december,1
161,parameter,1
162,rarely,1
163,alternative,1
164,ecliptic,1
165,effects,1
166,refer,1
167,nearest,1
168,make,1
169,apse,1
170,resolve,1
171,motion,1
172,-galacticon,1
173,dwarf,2
174,halleys,1
175,related,2
176,planets,8
177,so-called,1
178,major,1
179,mass,5
180,pericynthion,2
181,small,2
182,family,1
183,respectively,2
184,central,3
185,seen,2
186,elevation,1
187,million,2
188,similar,1
189,conversely,1
190,farthest,1
191,points,3
192,forms,1
193,greatest,4
194,equinox,1
195,barycenter,1
196,assuming,1
197,ˌpɛrɪˈsɪnθɪən,1
198,displacement,1
199,primary,1
200,ἁψίδες,1
201,moon,4
202,earthmoon,2
203,controlled,1
204,semi-major,1
205,units,1
206,preferred,1
207,apsis,3
208,january,1
209,advanced,1
210,altitude,1
211,variation,1
212,astronomical,2
213,æpˈhiːliən,1
214,reference,2
215,spacecraft,2
216,determines,1
217,scale,1
218,pericenter,5
219,green,1
220,geometric,2
221,latin,1
222,sufficiently,1
223,centers,2
224,planetary,1
225,frequently,1
226,suffix,1
227,vary,1
228,larger,2
229,ellipse,2
230,time,3
231,earths,5
232,comes,1
233,elements,1
234,high,1
235,eccentric,1
236,axis,5
237,apocynthion,2
238,keplers,1
239,milankovitch,1
240,apoapsis,1
241,case,3
242,arithmetic,1
243,limiting,2
244,straight,1
245,outer,2
246,energy,1
247,respective,1
248,peri-,2
249,various,1
250,momentum,1
251,stars,3
252,moons,1
253,applying,1
254,prefixes,1
255,near,1
256,express,1
257,commonly,3
258,periapsis,1
259,corresponding,1
260,apapsis,1
261,table,2
262,orbits,5
263,body,7
264,called,2
265,days,3
266,bars,1
267,systems,2
268,ἁψίς,1
269,elliptical,2
270,historically,1
271,usage,1
272,fraction,1
273,approximately,2
274,note,1
275,ˈpɛrᵻdʒiː,1
276,technical,1
277,denote,1
278,perigee,1
279,equivalent,1
280,precession,2
281,orbiting,2
282,degree,1
283,lunar,1
284,foci,1
285,perihelion,11
286,contribution,1
287,apastron,1
288,mechanics,1
289,including,1
290,based,1
291,longitude,2
292,quantities,1
293,form,2
