,term,cnt
0,chosen,1
1,proclamation,1
2,extremely,1
3,national,1
4,basin,1
5,kilometers,2
6,kānemilohaʻi,1
7,reserve,1
8,hilo,3
9,little,1
10,exposure,1
11,spectacular,1
12,brought,1
13,native,1
14,animals,2
15,magmas,2
16,promotion,1
17,hawaii,15
18,sandwich,4
19,speeds,1
20,years,6
21,pihemanu,1
22,mānana,1
23,geological,1
24,slides,1
25,crop,1
26,recent,1
27,farming,1
28,archipelago,5
29,instead,1
30,usgs,1
31,governor,1
32,population,1
33,felt,1
34,plate,1
35,north,1
36,humans,1
37,damages,1
38,active,2
39,cause,1
40,sarah,1
41,mokumanamana,1
42,forests,1
43,papahānaumokuākea,1
44,margins,1
45,complete,1
46,ruptured,1
47,ford,1
48,kaʻula,1
49,honor,2
50,accounted,1
51,effects,1
52,coast,1
53,nearest,1
54,known,2
55,counts,1
56,took,2
57,longer,1
58,small,1
59,family,1
60,million,5
61,square,1
62,event,3
63,chile,1
64,evolved,1
65,admiralty,2
66,mountain,2
67,main,2
68,shape,1
69,laysan,1
70,livestock,1
71,significant,1
72,inter-island,1
73,nihoa,1
74,monitored,1
75,large,1
76,basalt,1
77,time,1
78,earths,2
79,involved,1
80,ocean,1
81,mokumana,1
82,drill,1
83,coconut,2
84,ranked,1
85,mains,1
86,later,1
87,tsunami,5
88,creating,1
89,europeans,2
90,surrounding,1
91,months,1
92,avalanche,1
93,james,2
94,visited,1
95,management,1
96,sand,1
97,submerged,1
98,dating,1
99,president,1
100,undersea,2
101,observatory,2
102,volcano,4
103,included,1
104,northwestward,1
105,depending,1
106,southeastern,2
107,city,1
108,cable,1
109,niʻihau,1
110,landslide,2
111,extending,1
112,pearl,1
113,outages,1
114,debris,1
115,kaohikaipu,1
116,total,2
117,underwater,1
118,individual,1
119,outline,1
120,rats,1
121,minutes,1
122,heavy,1
123,continent,1
124,reported,4
125,volcanism,2
126,relatively,3
127,northernmost,1
128,tsunamis,6
129,formed,1
130,officials,2
131,march,1
132,windward,1
133,mauna,1
134,northwestern,4
135,youngest,1
136,early,1
137,volcanically,1
138,gardner,1
139,atolls,2
140,affected,1
141,summit,1
142,degradation,2
143,caused,4
144,arrival,1
145,agriculture,1
146,hawaiithe,1
147,fish,1
148,development,1
149,islets,4
150,hawaii-related,1
151,loʻe,1
152,forest,2
153,absence,1
154,cook,2
155,growing,2
156,methods,1
157,americans,1
158,antiquities,1
159,exposed,2
160,images,1
161,deaths,1
162,mokoliʻi,1
163,estimated,2
164,hawaiʻi,6
165,dangerous,1
166,monocultural,1
167,strike,1
168,multi-species,1
169,major,5
170,mokuʻumeʻume,1
171,contemporary,1
172,provides,1
173,aftershock,1
174,hotspot,3
175,lyman,1
176,basaltic,1
177,voracious,1
178,public,1
179,oldest,1
180,floor,1
181,clearing,1
182,island,25
183,precipitation,1
184,captain,1
185,shoals,1
186,altitude,1
187,states,5
188,derived,1
189,power,1
190,smaller,3
191,food,1
192,utilized,1
193,animal,1
194,typically,2
195,treeless,1
196,earthquake,5
197,greater,1
198,eruptions,4
199,introduced,1
200,april,1
201,produce,1
202,evacuations,2
203,maro,1
204,explosive,2
205,mōkōlea,1
206,likely,1
207,sole,1
208,near,1
209,waters,1
210,predators,1
211,extinct,2
212,fluid,1
213,south,1
