,term,cnt
0,hundreds,1
1,community,1
2,tens,1
3,lying,1
4,relatively,1
5,basin,1
6,plates,1
7,theory,1
8,original,1
9,eastern,1
10,plate,5
11,suggests,1
12,hemispheres,1
13,tectonic,1
14,scientific,1
15,assumed,1
16,proposed,1
17,boundaries,1
18,late,1
19,fully,1
20,diffuse,1
21,early,1
22,kilometres,1
23,beneath,1
24,distinct,1
25,southern,1
26,capricorn,1
27,minor,1
28,junctions,1
29,miles,1
30,ocean,1
31,accepted,1
32,certain,1
33,tectonics,1
34,research,1
35,dozen,1
36,centuries,1
37,indian,1
38,narrow,1
39,rigid,1
