,term,cnt
0,spellings,1
1,pronoun,1
2,beowulf,1
3,printing,1
4,tironian,2
5,middle,2
6,hard,1
7,consistent,1
8,allophones,1
9,include,2
10,words,1
11,saxon,1
12,ordered,1
13,traditionally,1
14,purposes,1
15,irish,1
16,directly,1
17,half-uncial,2
18,following,1
19,considerably,1
20,native,1
21,letters,7
22,character,1
23,indicate,2
24,early,2
25,macrons,2
26,additionally,1
27,shapes,1
28,acute,1
29,spelled,1
30,sounds,1
31,alphabet,8
32,scots,1
33,shifted,1
34,english,18
35,letter,1
36,borrowings,1
37,changes,1
38,futhorc,2
39,kentish,1
40,scholarly,1
41,phonological,1
42,developed,2
43,relative,1
44,script,4
45,christian,1
46,diacritic,1
47,symbol,4
48,named,1
49,associated,1
50,chronicle,1
51,listed,1
52,accent,1
53,replaced,5
54,writing,1
55,runes,1
56,original,1
57,year,1
58,ultimately,1
59,common,1
60,occasionally,2
61,standard,1
62,substitutions,1
63,originals,1
64,used,8
65,writer,1
66,development,1
67,cædmons,1
68,starting,1
69,conjunction,1
70,grammar,1
71,soft,1
72,carolingian,2
73,long,3
74,editions,4
75,ascender,1
76,centuries,2
77,distinguish,1
78,maltese,1
79,rarely,1
80,known,1
81,palatal,1
82,consisted,1
83,numerological,1
84,usually,4
85,phonology,1
86,byrhtferð,1
87,similar,1
88,seven,1
89,mark,1
90,spelling,1
91,printed,1
92,adopted,1
93,caroline,1
94,modern,9
95,lacking,1
96,velar,1
97,palatals,1
98,published,1
99,phoneme,1
100,proto-germanic,1
101,insular,4
102,older,1
103,list,1
104,missionaries,1
105,cohesion,1
106,history,1
107,interchangeably,1
108,manuscripts,3
109,norse,2
110,latin,8
111,century,2
112,additional,1
113,anglo-saxon,1
114,resulting,1
115,crossbar,1
116,dots,1
117,number,2
118,punctuation,1
119,introduced,1
120,continental,1
121,hymn,1
122,vowels,3
123,west,1
124,thorn,2
125,orthographygenerally,1
126,written,1
127,ligature,1
128,introduction,1
129,called,2
130,period,1
131,minuscule,2
132,alteration,1
133,conventions,2
134,somewhat,1
135,note,1
136,brittonic,1
137,northumbrian,1
138,runic,2
139,maintain,1
140,wynn,2
141,putative,2
142,alphabetthough,1
143,different,1
144,counterpart,2
145,mercian,1
146,works,2
147,including,1
148,cursive,1
149,pointed,1
150,italian,1
151,symbols,4
152,abbreviations,1
