,term,cnt
0,proposals,1
1,motorised,1
2,poet,1
3,interwoven,1
4,ricky,1
5,nights,1
6,henry,3
7,opposition,1
8,emphasis,1
9,ancient,3
10,crags,1
11,thought,2
12,movement,3
13,programmes,1
14,beings,1
15,specific,1
16,fonteyn,1
17,pink,1
18,reached,1
19,unified,1
20,second,4
21,pennines,3
22,rochester,1
23,rolls-royce,3
24,andor,1
25,grasp,1
26,team,5
27,size,2
28,rail,6
29,intake,1
30,synthesis,1
31,newton,1
32,executed,1
33,designated,2
34,sovereign,2
35,thomson,1
36,coasts,1
37,ecclesiastically,1
38,ballet,2
39,prime,1
40,johnson,1
41,newly,2
42,lines,4
43,brotherhood,1
44,competitive,3
45,evoking,1
46,roads,1
47,neopaganism,1
48,isle,3
49,onwards,2
50,employees,1
51,festival,1
52,domesday,1
53,critically,1
54,shortly,1
55,plus,1
56,geographia,1
57,historic,3
58,small,2
59,division,1
60,mandating,1
61,commemorate,1
62,originated,4
63,lions,3
64,fashion,1
65,continued,3
66,seats,2
67,joint,2
68,spanish,1
69,main,1
70,roxburghe,1
71,rejection,1
72,wake,1
73,decline,1
74,business,2
75,rose,3
76,significant,4
77,midsummer,1
78,network,2
79,windsor,1
80,vessels,2
81,century,20
82,claimed,2
83,county,1
84,exile,1
85,ellen,1
86,heavily,1
87,monty,1
88,aristotelian,1
89,dozen,1
90,sporting,2
91,completed,1
92,wilkins,1
93,economist,1
94,union,8
95,linked,1
96,legal,2
97,various,4
98,raided,1
99,palaeolithic,1
100,sections,1
101,site,1
102,included,3
103,david,2
104,transfusion,1
105,paved,2
106,separate,1
107,legitimate,1
108,exponents,1
109,nominally,1
110,romans,2
111,nicholas,1
112,represented,1
113,degree,4
114,catherine,1
115,pasty,1
116,practice,4
117,democrat,1
118,dover,1
119,higher,3
120,gateshead,1
121,julian,1
122,organisation,2
123,adoption,1
124,stones,1
125,heavy,1
126,clubs,4
127,horseracing,1
128,britons,1
129,continent,1
130,lieu,1
131,played,2
132,arthurian,2
133,distributing,1
134,bede,3
135,putting,1
136,arrows,1
137,early,13
138,metalworking,1
139,brawn,1
140,constitutional,1
141,leading,1
142,collections,1
143,northern,5
144,coat,1
145,collection,2
146,stories,1
147,nature,1
148,anthems,1
149,contains,1
150,monolith,1
151,agriculture,2
152,roanoke,2
153,associated,3
154,colonies,2
155,gcse,1
156,ages,4
157,present-day,1
158,forest,1
159,nation,1
160,adrian,1
161,offa,1
162,regularly,1
163,rocket,2
164,potter,1
165,workforce,1
166,leaders,1
167,escalating,1
168,closed,1
169,particular,1
170,july,1
171,agrarian,1
172,languages,1
173,indian,2
174,supremacy,2
175,border,3
176,walesceased,1
177,modernist,1
178,successful,5
179,major,5
180,cole,2
181,holbein,1
182,culham,1
183,queen,2
184,lived,1
185,modern,8
186,create,2
187,factories,1
188,industrialised,2
189,controlled,1
190,festivals,2
191,consisting,2
192,preston,1
193,thomas,3
194,bones,1
195,best-selling,1
196,charles,5
197,spacecraft,1
198,power,2
199,christopher,2
200,food,4
201,danes,1
202,bruno,1
203,taylor,1
204,initially,1
205,barry,1
206,mountainous,1
207,elements,1
208,stephen,1
209,examinations,2
210,succession,1
211,introduced,1
212,stew,1
213,produce,1
214,cobbett,1
215,lamb,1
216,passengers,1
217,schools,7
218,cheeses,1
219,competes,1
220,basis,4
221,administrative,1
222,fuel,1
223,church,10
224,wars,2
225,comprehensive,1
226,wensleydale,1
227,valois,1
228,experts,1
229,artistic,1
230,class,4
231,byrd,1
232,called,1
233,wreath,1
234,lakeside,1
235,fighter,1
236,established,4
237,london,20
238,eurofighter,1
239,mainly,1
240,peter,1
241,albion,2
242,italian,1
243,universities,2
244,bowls,1
245,romeo,1
246,compiled,1
247,revived,2
248,assembly,1
249,sellers,1
250,babbage,1
251,ships,2
252,williams,1
253,identify,1
254,sources,1
255,disputes,1
256,literature,5
257,irish,3
258,primarily,2
259,glastonbury,2
260,busiest,1
261,following,6
262,loaves,1
263,force,1
264,airport,2
265,presence,1
266,managed,1
267,chieftain,1
268,beatles,1
269,northumbria,2
270,tier,1
271,monarchy,2
272,sixty-six,1
273,born,1
274,biscuits,1
275,differences,2
276,helens,1
277,froch,1
278,bordered,1
279,individuals,1
280,water,1
281,importance,1
282,broad,1
283,aero-engine,1
284,wales,9
285,corpus,1
286,local,3
287,witchcraft,1
288,erected,1
289,standard,2
290,sydney,1
291,conservative,2
292,lands,1
293,understood,1
294,earth,2
295,coined,1
296,ronnie,1
297,cups,1
298,senior,1
299,netball,1
300,warton,1
301,revival,1
302,counted,1
303,champion,1
304,elizabeth,1
305,university,6
306,competing,1
307,elections,1
308,bridges,1
309,forces,1
310,royal,12
311,normally,1
312,turing,1
313,creswell,1
314,hawking,1
315,displaced,2
316,choreographer,1
317,englaland,1
318,widely,3
319,traditionalist,1
320,relating,1
321,dirac,1
322,faraday,1
323,success,2
324,countries,3
325,hotpot,1
326,reading,1
327,resulting,2
328,billion,1
329,jubilant,1
330,town,1
331,masala,1
332,john,11
333,thames,1
334,networks,1
335,welsh,4
336,britannia,1
337,purcell,1
338,chelsea,1
339,saint,4
340,olympics,1
341,inhabited,1
342,cases,2
343,equestrian,1
344,meps,1
345,symbolic,3
346,medieval,3
347,eleutherius,1
348,really,1
349,intense,1
350,underground,1
351,youre,1
352,varsity,1
353,celtic-dominated,1
354,women,1
355,elect,1
356,silverstone,1
357,hills,5
358,kingdomscotland,1
359,benetton,1
360,selling,1
361,playfords,1
362,plains,1
363,engine,2
364,silent,1
365,based,8
366,referred,1
367,link,1
368,kingdoms,5
369,jerusalem,1
370,agencys,1
371,skills,1
372,group,1
373,restoration,1
374,strength,1
375,æthelstan,1
376,catholic,4
377,fans,2
378,innovation,1
379,style,3
380,appeared,2
381,hotspur,1
382,headed,2
383,ancestral,1
384,majority,3
385,longest,1
386,unofficial,2
387,low-emission,1
388,roundheads,1
389,vocabulary,1
390,mother,1
391,change,1
392,southwest,2
393,chaucer,1
394,belloc,1
395,matter,1
396,figures,3
397,tallis,1
398,substantial,1
399,managing,1
400,reintroduction,1
401,language,12
402,invaded,1
403,ballads,2
404,centred,1
405,champions,4
406,alexandra,1
407,expense,1
408,economic,1
409,standing,2
410,separated,3
411,base,1
412,virginia,2
413,commercially,1
414,palace,2
415,greatest,3
416,steamships,1
417,academic,2
418,decide,1
419,backbone,1
420,greatly,1
421,composers,1
422,pipelines,1
423,followed,3
424,cakes,1
425,growth,1
426,district,2
427,cancelled,1
428,subcontractor,1
429,tidal,1
430,elected,2
431,shared,1
432,baptised,1
433,number,2
434,sailors,2
435,labour,2
436,alfred,2
437,generally,2
438,unification,1
439,kingdom,27
440,creation,1
441,choose,1
442,cricket,1
443,highest,2
444,courtiers,1
445,earlier,2
446,positions,1
447,best,3
448,council,1
449,master,1
450,meet,1
451,manufacturing,1
452,body,3
453,declared,1
454,julie,1
455,-largest,1
456,response,1
457,output,1
458,rich,1
459,turning,1
460,controversial,1
461,movements,1
462,buildings,3
463,having,1
464,popularity,1
465,report,1
466,wicca,1
467,pagan,3
468,remain,2
469,folk-customs,1
470,national,15
471,variant,1
472,metro,1
473,sussex,1
474,incomers,1
475,brought,1
476,genres,1
477,founder,3
478,seceded,1
479,geoff,1
480,increasing,1
481,science,3
482,covering,1
483,greens,1
484,successors,1
485,france,5
486,geological,1
487,structure,1
488,satellites,2
489,unclassified,1
490,farming,1
491,essex,1
492,population,8
493,parks,1
494,unesco,1
495,invented,1
496,prerequisite,1
497,boxing,3
498,approach,1
499,humans,1
500,mechanised,1
501,granite,1
502,variations,1
503,atlantic,3
504,example,3
505,hunt,1
506,commercial,2
507,return,1
508,cave,1
509,sunderland,1
510,appeal,1
511,kate,1
512,economy,4
513,service,4
514,cavaliers,1
515,prominent,10
516,dancing,1
517,complete,1
518,hilliard,1
519,previously,1
520,colony,3
521,super,2
522,reign,1
523,reception,2
524,deriving,1
525,pixies,1
526,places,2
527,communion,2
528,north-western,1
529,passant,1
530,quality,1
531,subcontinent,2
532,devils,1
533,shepperton,1
534,natives,1
535,sticky,1
536,million,2
537,single-stage-to-orbit,1
538,late-arriving,1
539,go-ahead,1
540,hunter,1
541,primary,2
542,player,1
543,considerable,1
544,franchises,1
545,advanced,1
546,read,2
547,army,1
548,regular,1
549,all-time,1
550,large,5
551,olivier,1
552,lloegr,1
553,urbanised,1
554,tribes,2
555,holy,1
556,bentham,1
557,gulliver,1
558,later,5
559,sheene,1
560,process,1
561,clashed,1
562,daughters,1
563,borders,1
564,artefact,1
565,codified,1
566,html,1
567,julius,1
568,discovery,1
569,isaac,1
570,formats,1
571,principal,2
572,traditional,6
573,needs,1
574,claudius,1
575,pinewood,1
576,highest-grossing,1
577,england,115
578,inventors,1
579,notable,1
580,city,4
581,wimbledon,2
582,clay,1
583,legends,1
584,showed,1
585,cultures,1
586,centre,1
587,leeds,3
588,trunk,1
589,americas,2
590,scottish,2
591,apple,2
592,fall,1
593,emblem,2
594,mild,2
595,funds,1
596,profound,1
597,northumberland,1
598,platforms,1
599,georges,1
600,cinema,1
601,regionally,2
602,pictures,1
603,tournament,1
604,anglicanism,2
605,payload,1
606,park,1
607,christianity,2
608,closer,1
609,ridden,1
610,locke,1
611,word,2
612,chicken,2
613,occurs,1
614,angevin,1
615,myth,1
616,caine,1
617,spoken,4
618,scholarly,1
619,postgraduate,1
620,right,1
621,expanding,1
622,braganza,1
623,league,8
624,enjoy,1
625,companies,3
626,wayland,1
627,adams,1
628,philosophers,2
629,objects,1
630,jeremy,1
631,development,2
632,uefa,2
633,keen,1
634,reopen,1
635,grammar,1
636,wrote,2
637,confessor,1
638,influential,2
639,long,2
640,carl,1
641,died,1
642,satellite,1
643,theology,1
644,average,1
645,centuries,8
646,chants,1
647,conquest,5
648,proposal,1
649,paul,2
650,hundreds,1
651,examples,4
652,coalesced,1
653,provides,1
654,involving,1
655,parts,2
656,counterweight,1
657,exam,1
658,rejected,1
659,public,3
660,educated,1
661,published,1
662,second-largest,1
663,engineers,1
664,roots,1
665,forkbeard,1
666,strategic,1
667,hilaire,1
668,bath,2
669,duke,2
670,coventry,1
671,combined,3
672,fifty,1
673,accomplished,2
674,amir,1
675,producing,2
676,isambard,1
677,folkloric,1
678,doge,1
679,tractarian,1
680,ockham,1
681,thoroughbred,1
682,south,8
683,scones,1
684,situation,1
685,shakespeares,1
686,stage,1
687,somewhat,1
688,archetypal,1
689,greyhound,1
690,viii,1
691,venue,1
692,samaranch,1
693,application,1
694,christians,1
695,professional,5
696,afforded,1
697,schooling,1
698,conservatives,1
699,jonson,1
700,ridgway,1
701,regatta,1
702,monasticism,1
703,include,17
704,boyle,1
705,goblins,1
706,celtic,3
707,purposes,1
708,avoid,1
709,unknown,1
710,mince,1
711,edmund,2
712,divided,2
713,premiership,1
714,fuselage,1
715,does,1
716,medal,1
717,changed,1
718,museums,1
719,southern,3
720,eurasia,1
721,secretary,2
722,rankings,1
723,boosted,1
724,midlands,2
725,acts,5
726,builds,1
727,chichester,1
728,arms,4
729,east,10
730,natural,2
731,bacon,1
732,sailing,2
733,largely,1
734,durham,1
735,hunting,1
736,hosted,1
737,phil,2
738,vertical,1
739,subject,2
740,participation,1
741,doctors,1
742,sponsored,1
743,todays,1
744,portsmouth,1
745,architectures,1
746,wren,1
747,philip,1
748,entities,1
749,championed,1
750,school,8
751,attend,4
752,passion,1
753,prehistoric,2
754,left,3
755,military,2
756,victorian,2
757,planning,1
758,heritage,4
759,beaker,1
760,rolling,2
761,lewis,2
762,sent,2
763,legally,1
764,germania,1
765,evenly,1
766,smelt,1
767,wing,1
768,mining,1
769,alternative,1
770,imperial,1
771,built,4
772,eads,1
773,yorkshire,4
774,motorways,1
775,norwich,2
776,marlowe,1
777,upper,2
778,engineering,4
779,according,4
780,concept,1
781,europa,1
782,authored,1
783,discoveries,1
784,sweyn,1
785,temperatures,1
786,germanic,1
787,offshore,2
788,electing,1
789,reigns,1
790,harry,1
791,berners-lee,1
792,territories,1
793,cathedrals,2
794,renamed,2
795,high,5
796,emergence,1
797,anthem,1
798,burke,1
799,expenditure,1
800,instance,3
801,countrys,1
802,upland,1
803,lordship,1
804,governed,1
805,community,1
806,matters,1
807,gauge,2
808,question,1
809,adding,1
810,intensive,1
811,belongs,1
812,maritime,2
813,tikka,1
814,industrial,7
815,roofing,1
816,daniel,1
817,trina,1
818,planned,2
819,highest-ranked,1
820,wasps,1
821,funniest,1
822,modern-day,1
823,founding,2
824,railway,2
825,election,2
826,lucius,2
827,lancashire,2
828,lower,3
829,real,1
830,godiva,1
831,pies,2
832,equivalent,1
833,crusaders,1
834,sixth,1
835,pseudo-histories,1
836,institution,1
837,representing,1
838,mountains,1
839,nuclear,1
840,definitively,1
841,runs,2
842,cheddar,1
843,race,3
844,joseph,3
845,given,1
846,suggests,1
847,ostensibly,1
848,stewart,1
849,framework,1
850,lies,4
851,prepared,1
852,glory,1
853,pots,1
854,regional,6
855,lister,1
856,geoffrey,1
857,capital,1
858,launchedin,1
859,franciscans,1
860,richard,2
861,ashton,1
862,revelations,1
863,equipment,1
864,dick,1
865,gielgud,1
866,founded,3
867,roman,7
868,developed,3
869,gothic,2
870,field,2
871,undergraduates,1
872,independence,1
873,rivalries,1
874,times,1
875,answer,1
876,protestant,1
877,milton,1
878,challenge,1
879,replaced,1
880,originally,4
881,like,1
882,ruled,1
883,compact,1
884,europe-wide,1
885,common,4
886,stilton,1
887,turpin,1
888,reputation,1
889,students,6
890,fell,1
891,degrees,1
892,tudor,4
893,contrasting,1
894,trading,1
895,initiatives,1
896,towns,1
897,manufacture,1
898,beauty,1
899,place,2
900,belong,1
901,bogeymen,1
902,abandoned,1
903,plantagenet,2
904,cotswolds,1
905,penty,1
906,living,1
907,cheviot,1
908,eadred,1
909,detailed,1
910,olympic,5
911,printed,1
912,automotive,1
913,dynasty,1
914,andrews,1
915,pope,2
916,highly,2
917,facilitate,1
918,funded,2
919,solo,1
920,georgian,1
921,aquitaine,1
922,reference,1
923,landscape,1
924,chiefly,1
925,story,1
926,handel,1
927,attacks,2
928,drinks,1
929,toad,1
930,offices,2
931,selective,1
932,began,4
933,mundo,1
934,rainfall,1
935,steadily,1
936,legislate,1
937,continental,2
938,terrain,1
939,ports,1
940,parliament,6
941,films,2
942,west,8
943,empireas,1
944,united,21
945,enormous,1
946,homage,1
947,witch,1
948,emancipation,1
949,-century,2
950,homo,1
951,influence,2
952,sports,3
953,guidance,1
954,lennox,1
955,covers,1
956,humber,1
957,caesar,1
958,defence,2
959,manufactures,2
960,custard,1
961,spain,1
962,rudston,1
963,summer,4
964,straddling,1
965,stadium,1
966,a-level,1
967,middle,4
968,budding,1
969,particularly,3
970,buses,2
971,eden,1
972,supreme,1
973,bands,1
974,protector,1
975,urban,4
976,earliest,5
977,divorce,1
978,hallstatt,1
979,referendums,3
980,late,3
981,downswhere,1
982,reliance,1
983,inherited,2
984,snooker,2
985,especially,2
986,typhoon,1
987,mirren,1
988,aged,1
989,plantagenets,1
990,concentration,1
991,double,1
992,failed,1
993,years,10
994,schoolchildren,1
995,copper,1
996,councils,1
997,project,1
998,horizontal,1
999,gower,1
1000,narrow,1
1001,palladian,1
1002,considered,2
1003,college,3
1004,englands,4
1005,entered,1
1006,assemblies,2
1007,greek,1
1008,governor,1
1009,astrium,2
1010,parties,1
1011,channel,2
1012,north,16
1013,twice,1
1014,beveridge,2
1015,angles,4
1016,smith,1
1017,hornpipes,1
1018,hibernosaxon,1
1019,parliamentary,1
1020,covent,1
1021,save,1
1022,date,3
1023,organised,1
1024,carried,1
1025,liberty,1
1026,lost,2
1027,related,2
1028,devolved,3
1029,family,2
1030,pioneering,1
1031,hole,1
1032,drove,1
1033,manufactured,1
1034,ecclesiastical,1
1035,alcuin,1
1036,banner,1
1037,wynkyn,1
1038,wembley,1
1039,sheffield,2
1040,sung,1
1041,trinovantes,1
1042,governmental,1
1043,passed,1
1044,time,8
1045,folklore,2
1046,ocean,2
1047,request,1
1048,paine,1
1049,painting,1
1050,case,1
1051,dante,1
1052,zeppelin,1
1053,educational,1
1054,westminster,2
1055,tigers,1
