,term,cnt
0,cloudinner,1
1,titania,2
2,neptune-crossing,1
3,rhea,2
4,outline,1
5,distance,1
6,cloud,6
7,tyche,1
8,trans-neptunian,1
9,planet,4
10,robotic,1
11,uranus-crossing,1
12,saturn,5
13,ceres,5
14,diameter,1
15,ordered,1
16,solar,5
17,hydrogen,2
18,following,1
19,oberon,2
20,wall,1
21,inner,2
22,umbriel,2
23,space,2
24,cosmology,1
25,groups,1
26,main-belt,1
27,jupiter-crossers,1
28,mars,7
29,increasing,1
30,vesta,2
31,theia,1
32,colonization,1
33,callisto,2
34,medium,1
35,calypso,1
36,uranian,1
37,mars-crossers,1
38,terrestrial,1
39,satellites,3
40,proteus,2
41,styx,1
42,natural,2
43,polydeuces,1
44,detached,1
45,spaceflight,2
46,contains,1
47,artificial,1
48,hygiea,1
49,plutoids,1
50,mercury-crosser,1
51,size,3
52,named,1
53,orbit,2
54,non-periodic,1
55,cis-neptunian,1
56,mercury-crossers,1
57,jupiter,7
58,rings,6
59,jupiter-crossing,1
60,cone,1
61,haumea,2
62,dysnomia,2
63,uranus-crossers,1
64,objects,12
65,ariel,2
66,twotinos,1
67,mercury,4
68,earth,6
69,active,1
70,human-made,1
71,makemakean,1
72,sednoids,1
73,sciences,1
74,quasi-satellites,1
75,sedna,1
76,mimas,2
77,lists,1
78,possibly,2
79,vanth,1
80,varuna,1
81,chironean,1
82,namaka,2
83,distinct,1
84,fifth,1
85,near-earth,3
86,pallas,2
87,rounded,1
88,distant,1
89,miranda,2
90,phaeton,1
91,mining,1
92,date,2
93,triton,2
94,titan,2
95,juno,1
96,discovered,1
97,charon,2
98,dwarf,4
99,helene,1
100,planets,9
101,gravitationally,1
102,weywot,1
103,nereid,2
104,eris,2
105,kerberos,1
106,belt,2
107,possible,2
108,hiiaka,1
109,scattered,1
110,timeline,2
111,moon,3
112,europa,2
113,phobos,2
114,saturn-crossers,1
115,plutinos,1
116,neptunian,1
117,cubewanos,1
118,salacia,1
119,list,8
120,oort,5
121,disc,1
122,probes,1
123,spacecraft,1
124,smaller,1
125,trojans,11
126,ganymede,2
127,tethys,2
128,planetary,1
129,trojan,2
130,saturn-crossing,1
131,neptune-crossers,1
132,comets,7
133,mars-crosser,1
134,makemake,3
135,earths,1
136,number,1
137,earth-crossers,1
138,hyperion,2
139,uranus,7
140,apophis,1
141,vulcan,1
142,asteroids,5
143,main-sequence,1
144,iapetus,2
145,deep,1
146,centaurs,2
147,hydra,1
148,asteroid,3
149,spectral,1
150,star,1
151,outer,1
152,pile,1
153,discovery,2
154,charikloan,1
155,nemesis,1
156,deimos,2
157,moons,4
158,jovian,1
159,interstellar,1
160,venuss,1
161,giant,1
162,neptune,7
163,periodic,1
164,astronomy,2
165,dione,2
166,eridian,1
167,meteoroids,2
168,helium,1
169,enceladus,2
170,focusing,1
171,class,1
172,junk,1
173,families,1
174,heliopause,1
175,phoebe,2
176,notable,1
177,hills,2
178,hiʻiaka,1
179,vulcanoids,1
180,quasi-satellite,1
181,telesto,1
182,minor,6
183,orbiting,1
184,damocloids,2
185,venus,5
186,venus-crossers,1
187,including,2
188,human,1
189,kirkwood,1
190,pluto,3
