,term,cnt
0,completed,1
1,university,3
2,betts,1
3,studies,1
4,notre,1
5,ulrich,1
6,yale,1
7,college,1
8,fuller,1
9,range,1
10,assemblies,1
11,linzey,1
12,southwestern,1
13,minister,1
14,institutions,1
15,james,1
16,baptist,3
17,translation,3
18,working,1
19,bible,2
20,include,1
21,theological,2
22,june,1
23,advisor,1
24,denominations,1
25,church,3
26,evangelical,1
27,america,2
28,begun,1
29,modern,1
30,editor,1
31,academic,1
32,herring,1
33,stanley,1
34,serving,1
35,included,1
36,council,1
37,churches,1
38,director,1
39,committee,3
40,jewish,1
41,seminary,2
42,england,1
43,editorial,1
44,convention,1
45,eric,1
46,eugene,1
47,general,1
48,receptus,1
49,geneva,1
50,harvard,1
51,professors,1
52,re-translated,1
53,lutheran,1
54,directed,1
55,reference,1
56,hayyim,1
57,hebrew,1
58,textus,1
59,chief,1
60,senior,1
61,edition,1
62,southern,2
63,text,1
64,presbyterian,1
65,wide,1
66,represent,2
67,masoretic,1
68,dame,1
69,english,2
70,executive,1
71,oxford,1
72,horton,1
73,edward,1
74,graduates,1
75,watson,1
76,members,1
77,stephen,1
78,scholars,1
79,including,2
80,mitchell,1
81,centre,1
82,jacob,1
83,assembled,1
