,term,cnt
0,latter-day,1
1,institution,1
2,items,2
3,endorsement,1
4,well-known,1
5,located,1
6,bishop,3
7,useful,1
8,includes,1
9,hours,1
10,placed,1
11,earn,1
12,donated,1
13,need,1
14,given,1
15,money,1
16,skills,1
17,sector,1
18,goal,2
19,staff,1
20,ready,1
21,medical,1
22,receive,2
23,directly,1
24,jobs,2
25,leave,2
26,does,1
27,arizona,1
28,stores,4
29,enter,1
30,socially,1
31,employable,1
32,programs,1
33,certain,1
34,received,1
35,learn,1
36,film,1
37,coverage,1
38,welfare,4
39,challenged,1
40,utah,2
41,coach,1
42,considered,1
43,opportunity,1
44,trainees,3
45,entity,1
46,saints,1
47,goodwill,1
48,finding,1
49,california,1
50,local,2
51,associates,2
52,physically,1
53,career,1
54,napoleon,2
55,used,1
56,benefits,1
57,opportunities,1
58,development,1
59,employee,1
60,retail,2
61,organizations,1
62,prepare,1
63,computers,1
64,making,1
65,services,2
66,disabilities,1
67,salt,2
68,people,6
69,donate,1
70,clothing,2
71,lake,2
72,slogan,1
73,deseret,13
74,humanitarian,1
75,workplace,1
76,sells,2
77,places,2
78,vacation,1
79,jesus,1
80,appliances,1
81,addition,1
82,longer,2
83,revenue,1
84,division,1
85,family,1
86,provides,4
87,plant,1
88,goods,2
89,similar,1
90,event,1
91,elderly,1
92,cost,1
93,noted,1
94,normally,1
95,square,1
96,efforts,1
97,idaho,2
98,market,2
99,work,3
100,projects,1
101,public,1
102,shop,1
103,zions,1
104,cooperative,1
105,encourage,2
106,manager,1
107,preston,1
108,lives,1
109,goals,1
110,private,2
111,states,1
112,furniture,2
113,areas,1
114,washington,1
115,help,3
116,suitable,1
117,full-time,1
118,training,7
119,employment,3
120,difficult,1
121,processing,1
122,suit,1
123,nevada,1
124,thrift,3
125,generally,1
126,flood,1
127,notes,1
128,strong,1
129,case,1
130,months,1
131,allow,1
132,sick,1
133,required,1
134,skill,1
135,community,2
136,mercantile,1
137,church,5
138,titles,1
139,spent,1
140,emotionally,1
141,non-profit,1
142,united,1
143,organization,1
144,retirement,1
145,industries,14
146,specialist,1
147,dynamite,1
148,manufacturing,1
149,rehabilitative,1
150,called,1
151,sign,1
152,coordinator,1
153,world,2
154,self-reliant,1
155,recommendation,1
156,rehabilitation,1
157,city,2
158,oregon,1
159,buys,1
160,disaster,1
161,idɛzəˈrɛt,1
162,charity,1
163,helping,1
164,support,2
165,membership,2
166,total,1
167,trainer,1
168,chain,1
169,including,1
170,christ,1
171,referred,1
