,term,cnt
0,kermadec,4
1,articles,1
2,pelso,1
3,located,1
4,juan,2
5,gonâve,1
6,basin,1
7,antarctic,1
8,geochemistry,1
9,arabian,1
10,maoke,1
11,tsunamis,1
12,prone,1
13,solomon,1
14,explorer,1
15,lhasa,1
16,iberian,1
17,galapagos,2
18,sunda,1
19,phoenix,1
20,wavesalso,1
21,falklands,1
22,andes,1
23,updated,1
24,caribbean,1
25,sandwich,1
26,balmoral,1
27,stubs,1
28,fernández,1
29,mariana,1
30,zealand,3
31,american,2
32,charcot,1
33,rivera,1
34,okinawa,1
35,narrow,2
36,yangtze,1
37,farallon,1
38,right,1
39,futuna,1
40,back-arc,1
41,mobile,1
42,kula,1
43,plates,1
44,halmahera,1
45,plate,6
46,reef,2
47,hebrides,1
48,eurasian,1
49,nazca,1
50,north,5
51,stub,1
52,boundary,1
53,somali,1
54,anatolian,1
55,african,1
56,geology,2
57,portion,1
58,pacific,4
59,long,2
60,kerguelen,1
61,tisza,1
62,indian,1
63,divergent,1
64,easter,1
65,seychelles,1
66,aegean,1
67,known,1
68,trench,1
69,molucca,1
70,oceanography,1
71,izanagi,1
72,small,1
73,sangihe,1
74,scotia,1
75,separated,1
76,banda,1
77,indo-australian,1
78,forms,1
79,gorda,1
80,belt,1
81,caroline,1
82,amurian,1
83,okhotsk,1
84,woodlark,1
85,tectonic,3
86,seafloor,1
87,intermontane,1
88,conway,1
89,greenland,1
90,highly,1
91,insular,1
92,island,1
93,model,1
94,timor,1
95,digital,1
96,nubian,1
97,tidal,1
98,shetland,1
99,malvinas,1
100,adriatic,1
101,capricorn,1
102,islands,1
103,tonga,1
104,earthquakes,1
105,ocean,3
106,baltic,1
107,geophysics,1
108,birds,1
109,tectonics,1
110,cimmeria,1
111,bellingshausen,1
112,manus,1
113,madagascar,1
114,burma,1
115,bird,1
116,niuafoou,1
117,west,1
118,panama,1
119,head,1
120,included,1
121,iranian,1
122,philippine,2
123,fuca,1
124,australian,2
125,cocos,1
126,boundaries,1
127,south,5
128,geosystems,1
129,area,1
130,bismarck,2
