,term,cnt
0,contains,1
1,field,2
2,known,1
3,petrodar,2
4,nile,3
5,sudan,4
6,conflict,1
7,million,1
8,basin,5
9,june,1
10,jonglei,1
11,situated,1
12,khartoum,1
13,largest,1
14,upper,1
15,south,3
16,pipeline,4
17,hydrocarbon,1
18,operates,1
19,palogue,2
20,barrels,1
21,river,1
22,hindered,1
23,exploration,1
24,states,1
25,stream,1
26,capital,1
27,consortium,1
28,economy,1
29,great,1
30,reserves,1
31,melut,2
32,port,1
33,travels,1
34,estimated,1
35,export,2
36,accumulations,1
37,muglad,1
38,east,1
39,rift,1
40,greater,1
