,term,cnt
0,yangtze,1
1,plus,1
2,relative,1
3,molucca,2
4,considered,1
5,straddling,1
6,philippines,1
7,archipelago,1
8,trench,2
9,frequent,1
10,indonesia,2
11,located,1
12,majority,1
13,complex,1
14,banda,1
15,includes,1
16,independent,1
17,parts,1
18,malaysia,1
19,mobile,1
20,collision,1
21,burma,1
22,indo-australian,1
23,dips,1
24,west,1
25,belt,1
26,andaman,1
27,relatively,1
28,eastern,2
29,quiescent,1
30,basin,1
31,plate,15
32,borneo,1
33,tectonic,1
34,bounded,1
35,china,1
36,eurasian,2
37,north,1
38,philippine,1
39,australian,1
40,boundaries,1
41,active,1
42,java,1
43,boundary,1
44,south,2
45,generates,1
46,sunda,10
47,thailand,1
48,sumatra,1
49,movement,1
50,south-western,1
51,timor,1
52,list,1
53,eastward,1
54,southeast,1
55,vietnam,1
56,beneath,1
57,southern,2
58,eurasia,1
59,confirmed,1
60,minor,1
61,shelf,1
62,sulu,1
63,islands,2
64,celebes,1
65,measurements,1
66,zone,1
67,earthquakes,2
68,western,1
69,tectonically,1
70,kutai,1
71,northern,1
72,equator,1
73,seismically,1
74,east,1
75,hemisphere,1
76,asia,1
77,palawan,1
