,term,cnt
0,resides,1
1,uranuss,1
2,pontifical,1
3,planewave,1
4,located,2
5,gradual,1
6,observations,1
7,brighter,1
8,planet,2
9,thirteen,1
10,consistent,1
11,grossa,1
12,pico,1
13,collision,1
14,saturn,1
15,national,3
16,diameter,1
17,june,1
18,search,1
19,activity,1
20,tololo,1
21,formed,3
22,solar,3
23,hill,1
24,unknown,1
25,telescope,5
26,brazilian,1
27,instruments,1
28,paulo,2
29,thought,1
30,diffuse,1
31,impacted,1
32,asymmetries,1
33,depth,3
34,contained,1
35,ringed,1
36,pair,1
37,negative,1
38,bodies,3
39,astrophysical,1
40,explaining,1
41,velocities,1
42,park,1
43,catholic,1
44,second,1
45,southern,1
46,stellar,1
47,chariklos,1
48,pedro,1
49,retrograde,1
50,state,4
51,molinos,1
52,oscillations,1
53,view,1
54,narrow,1
55,dias,1
56,kuiper,2
57,universidad,1
58,remnants,1
59,water,1
60,casimiro,1
61,bosque,1
62,searchlight,1
63,orientation,1
64,unioeste,1
65,orbit,2
66,operated,1
67,disk,1
68,rings,10
69,occultation,3
70,telescopes,3
71,factor,1
72,largest,1
73,gerais,1
74,surface,3
75,forecasts,1
76,chiron,1
77,earth,1
78,responsible,1
79,massive,1
80,kilometres,3
81,burek,1
82,brazil,1
83,oeste,1
84,pre-existing,1
85,confirmed,1
86,width,2
87,previously,1
88,existence,1
89,velocity,2
90,filho,1
91,soar,1
92,estimated,1
93,minas,1
94,parameter,1
95,unesp,1
96,discovered,2
97,disappearance,1
98,column,1
99,university,6
100,known,1
101,half,1
102,cometary,1
103,related,1
104,supporting,1
105,astrofísica,1
106,mass,1
107,small,1
108,seen,1
109,course,1
110,optical,2
111,event,2
112,similar,2
113,chile,3
114,edge-on,1
115,just,1
116,catalejo,1
117,unexpected,1
118,belt,2
119,dynamically,1
120,despite,1
121,compared,1
122,origin,1
123,foundation,1
124,member,1
125,moon,1
126,escape,1
127,dimming,1
128,magnitude,1
129,seconds,1
130,january,1
131,shown,1
132,astronomical,2
133,object,3
134,prompt,1
135,imaging,1
136,released,1
137,current,1
138,disruption,2
139,network,1
140,montenegro,1
141,smallest,1
142,tidal,1
143,impact,3
144,typically,1
145,santa,2
146,martina,1
147,vary,1
148,paraná,2
149,companion,1
150,modulating,1
151,uruguay,2
152,ring,5
153,scorpius,1
154,prevent,1
155,spectrum,1
156,geometry,1
157,stable,1
158,pachón,1
159,technological,1
160,atacama,1
161,markedly,1
162,centaur,1
163,participating,1
164,inter-american,1
165,chariklo,9
166,janeiro,2
167,ejected,1
168,uranus,1
169,alegre,1
170,material,2
171,outside,1
172,decreased,1
173,indicative,1
174,itaipu,1
175,detections,1
176,direct,1
177,silla,1
178,rosa,1
179,centaurs,1
180,excited,1
181,survey,1
182,star,2
183,outer,2
184,america,1
185,córdoba,1
186,possibility,1
187,moons,1
188,likely,1
189,observatory,11
190,católica,1
191,density,1
192,argentina,2
193,included,1
194,danish,1
195,iguaçu,1
196,valongo,1
197,class,1
198,pass,1
199,transferred,1
200,proposed,1
201,estación,1
202,observed,6
203,south,1
204,resonant,1
205,guaratinguetá,1
206,body,1
207,trappist,1
208,increase,1
209,techniques,1
210,polo,1
211,systems,1
212,rotational,1
213,sphere,1
214,predicted,1
215,viewing,1
216,pampa,1
217,constellation,1
218,area,1
219,instrument,1
220,lower,1
221,materials,1
222,equivalent,2
223,cerro,3
224,minor,3
225,debris,1
226,total,1
227,particles,1
228,pole,1
229,observation,1
230,federal,1
231,research,1
232,oalm,1
233,based,1
234,recorded,1
235,ponta,1
236,sixth,1
