,term,cnt
0,kirtland,4
1,suffered,1
2,having,2
3,collective,2
4,chosen,2
5,report,2
6,owns,2
7,ethical,1
8,features,1
9,dampc,1
10,models,1
11,exist,1
12,national,3
13,gospels,1
14,viewed,1
15,ways,1
16,emphasis,1
17,deemphasized,1
18,creedal,1
19,heard,1
20,reflection,1
21,person,1
22,implement,1
23,interim,1
24,illinois,3
25,retire,1
26,movement,5
27,center,2
28,indirectly,1
29,founder,1
30,reconcile,1
31,tithes,7
32,explained,1
33,special,1
34,specific,2
35,increasing,1
36,domain,1
37,pastors,1
38,arguing,1
39,creed,1
40,congregations,2
41,limited,1
42,democratic,1
43,recommendations,3
44,dialogue,2
45,peaceable,1
46,second,3
47,sociological,1
48,inspirational,1
49,appropriate,1
50,years,1
51,incomparable,1
52,commitment,1
53,france,1
54,social-interaction,1
55,project,1
56,view,2
57,recent,2
58,taiwan,1
59,manuscript,2
60,covenant,1
61,hand,2
62,news,1
63,considered,3
64,instead,1
65,college,1
66,presented,4
67,revised,4
68,desires,1
69,join,2
70,conflict,1
71,translation,2
72,serves,1
73,review,2
74,felt,1
75,polynesia,1
76,true,2
77,adjust,1
78,rights,1
79,papua,1
80,gods,2
81,wisely,1
82,approach,1
83,messages,1
84,north,2
85,house,2
86,smith,8
87,active,2
88,cause,1
89,allowed,2
90,confirm,1
91,context,1
92,construction,1
93,congruent,1
94,return,1
95,gifts,2
96,proclaim,1
97,responsive,1
98,foster,1
99,teachings,1
100,flexibility,1
101,services,1
102,equally,1
103,inspired,13
104,save,1
105,previously,2
106,existence,1
107,unto,1
108,program,1
109,blessing,4
110,reorganize,1
111,practices,4
112,peace,7
113,places,1
114,custom,1
115,communion,1
116,unconditionally,1
117,transform,1
118,inerrant,1
119,rarely,1
120,walk,1
121,prayerful,1
122,coast,1
123,debate,2
124,maine,1
125,carried,1
126,known,8
127,reflect,2
128,philippines,1
129,scripture,19
130,created,3
131,guinea,1
132,took,1
133,polygamy,1
134,conferences,3
135,historic,2
136,small,1
137,order,1
138,family,1
139,element,2
140,disorganization,1
141,hearts,1
142,points,1
143,perceived,1
144,chile,1
145,neglected,1
146,evolved,1
147,bible,10
148,passage,2
149,pastor,1
150,trails,1
151,capacity,1
152,lacking,1
153,memory,1
154,simply,1
155,statement,2
156,publishing,1
157,divine,2
158,graceland,2
159,primary,1
160,mormon,14
161,existing,1
162,blessings,2
163,business,2
164,unity,1
165,read,1
166,private,1
167,reorganization,1
168,enables,2
169,historian,2
170,changing,1
171,announced,1
172,brueggemann,1
173,grow,1
174,century,1
175,large,1
176,brothers,1
177,strict,1
178,discipline,1
179,heavily,1
180,recognizes,1
181,time,2
182,hymnal,1
183,additional,1
184,prior,2
185,comes,1
186,induced,1
187,accepted,3
188,literary,1
189,prophet,4
190,newer,1
191,witness,4
192,administration,1
193,later,1
194,source,1
195,process,1
196,nations,1
197,writings,1
198,circumstances,1
199,pursuit,1
200,grant,2
201,entering,1
202,ukraine,1
203,quorum,2
204,allow,2
205,educational,1
206,honduras,1
207,attests,1
208,rethinking,1
209,james,3
210,legal,2
211,decrease,1
212,various,2
213,publications,1
214,president,18
215,clarification,2
216,needs,1
217,traditional,1
218,statements,4
219,site,2
220,revelation,5
221,temple,4
222,sweet,1
223,officers,1
224,gradually,1
225,evangelists,2
226,warrants,1
227,sprung,1
228,adherence,1
229,legitimate,1
230,impartial,1
231,continuing,2
232,baptized,1
233,city,1
234,embodiment,1
235,three-year,1
236,teach,1
237,periodically,1
238,attitudes,1
239,mainstream,1
240,extending,1
241,ohio,1
242,literally,1
243,degree,1
244,love,2
245,engage,1
246,collectively,1
247,practice,3
248,children,2
249,fiji,1
250,israel,1
251,abiding,1
252,pavilion,1
253,christ,68
254,determine,1
255,yearnings,1
256,strive,1
257,unique,1
258,align,1
259,latter-day,2
260,gail,1
261,mandate,1
262,reality,1
263,future,2
264,caution,1
265,readings,4
266,childrens,1
267,prohibiting,1
268,serve,2
269,mormonism,1
270,preface,1
271,willingness,1
272,relatively,2
273,presiding,3
274,role,2
275,separately,1
276,principle,6
277,words,2
278,theories,1
279,approve,2
280,relationships,1
281,renew,1
282,posted,1
283,overseen,3
284,march,2
285,termed,1
286,leadership,10
287,action,1
288,worth,1
289,tradition,2
290,believing,1
291,presidents,1
292,cycle,2
293,lanka,1
294,unpaid,2
295,early,2
296,allows,1
297,effect,1
298,korea,1
299,appointed,1
300,professors,1
301,liberia,1
302,christianity,2
303,confront,1
304,leading,1
305,policy,6
306,courtesy,1
307,dedicated,2
308,word,3
309,vote,6
310,enhancements,1
311,makes,1
312,wish,1
313,historical,5
314,trend,1
315,roger,1
316,christs,6
317,zealand,1
318,versions,2
319,examined,1
320,replace,1
321,despised,1
322,versification,2
323,generously,1
324,priesthood,11
325,dominican,1
326,nature,2
327,described,2
328,contains,1
329,christian,10
330,reach,2
331,helps,3
332,right,1
333,orientation,1
334,associated,1
335,republic,3
336,eldest,1
337,paid,1
338,identification,1
339,share,2
340,ties,1
341,meaning,2
342,long-standing,1
343,totaled,1
344,structures,1
345,homosexuals,2
346,appended,1
347,past,2
348,analyzed,1
349,today,2
350,persons,4
351,keeping,2
352,scriptures,1
353,basileia,1
354,king,2
355,develop,1
356,prompted,1
357,accept,1
358,rooted,1
359,aspect,2
360,organizations,1
361,parables,1
362,congo,2
363,spiritually,1
364,tied,1
365,regularly,1
366,growing,1
367,specifically,1
368,wrote,1
369,task,3
370,leaders,2
371,priests,1
372,determined,1
373,particular,1
374,laity,1
375,single,1
376,renounce,1
377,breakaway,1
378,official,7
379,supports,1
380,interpret,1
381,content,1
382,eligibility,1
383,gatherings,1
384,theology,8
385,responsibly,2
386,baptisms,1
387,estimated,2
388,fearful,1
389,root,1
390,languages,1
391,auditorium,1
392,western,1
393,focused,1
394,refer,1
395,lords,1
396,quorums,4
397,trying,1
398,paul,1
399,twentieth,1
400,addition,4
401,mcmurray,3
402,zambia,1
403,usually,3
404,major,2
405,unloved,1
406,generous,7
407,provides,1
408,hold,2
409,parts,1
410,book,17
411,participate,1
412,usacanada,1
413,outreach,1
414,presents,1
415,knowledge,1
416,lived,2
417,loosely,1
418,postmodernism,1
419,explore,1
420,controversy,1
421,modern,1
422,headquarters,1
423,life,7
424,scattered,1
425,public,2
426,thinking,3
427,rightly,1
428,floor,1
429,second-largest,1
430,published,5
431,create,1
432,edited,1
433,quote,1
434,regarded,4
435,website,1
436,director,2
437,value,1
438,consisting,1
439,trinitarian,1
440,american-based,1
441,history,5
442,roots,1
443,traced,1
444,legislative,1
445,loves,1
446,states,16
447,belonging,1
448,extension,2
449,responsibility,1
450,global,1
451,nauvoo,1
452,frequently,1
453,areas,3
454,giving,3
455,canon,2
456,typically,2
457,utilized,1
458,australia,7
459,faithfully,2
460,enabled,1
461,initially,2
462,questions,2
463,favor,1
464,discipleship,1
465,ordinances,1
466,worship,5
467,re-baptized,2
468,stephen,2
469,interpretation,2
470,houses,1
471,financially,1
472,zimbabwe,1
473,typical,1
474,views,1
475,providing,1
476,respects,1
477,april,6
478,institutional,1
479,occurring,1
480,testament,4
481,mainline,1
482,sick,2
483,jurisdictional,1
484,caledonia,1
485,america,1
486,grace,1
487,church,83
488,norway,1
489,identified,1
490,likely,1
491,mengel,1
492,near,1
493,netherlands,1
494,organization,4
495,policies,2
496,attempt,1
497,resolution,1
498,principally,1
499,preamble,1
500,argentina,1
501,mulliken,2
502,possession,1
503,ministration,2
504,truth,2
505,emphasizes,1
506,south,3
507,acceptance,2
508,geographical,1
509,presided,3
510,called,5
511,intrigued,1
512,present,1
513,follows,1
514,acknowledges,1
515,doing,2
516,oregon,1
517,stated,1
518,clasp,1
519,charged,1
520,missouri,2
521,established,3
522,follow,1
523,counselors,1
524,schism,1
525,maintain,1
526,wide,1
527,christians,2
528,stakes,1
529,invite,1
530,human,2
531,professional,1
532,bear,1
533,recorded,2
534,canons,1
535,officially,4
536,bolivia,1
537,position,1
538,documents,3
539,open,5
540,nearly,1
541,assembly,1
542,understandings,1
543,zion,8
544,include,5
545,denominations,2
546,came,2
547,closely,2
548,bring,1
549,stance,1
550,doubting,1
551,belgium,1
552,corporate,1
553,purposes,1
554,sample,1
555,primarily,1
556,disciple,1
557,beliefs,4
558,spiritual,2
559,tithing,5
560,added,1
561,sings,1
562,extra-biblical,1
563,takes,1
564,divided,3
565,following,3
566,challenges,1
567,groups,1
568,openness,1
569,international,2
570,office,3
571,force,3
572,laying,1
573,presence,1
574,continue,2
575,does,4
576,occasional,1
577,inspiration,1
578,changed,1
579,declares,1
580,southern,2
581,eurasia,1
582,delegates,3
583,conference,15
584,retires,1
585,non-delegates,2
586,representation,1
587,state,1
588,reorganized,4
589,acts,2
590,changes,10
591,east,1
592,orders,1
593,natural,1
594,text,1
595,speak,3
596,salvador,1
597,largely,2
598,individuals,1
599,campus,1
600,issues,1
601,seventy,1
602,ivory,1
603,regions,1
604,employs,1
605,importance,1
606,saints,7
607,reflected,1
608,profess,1
609,concerns,3
610,local,1
611,produced,1
612,surviving,1
613,recognized,2
614,isles,2
615,ordination,6
616,school,2
617,standard,1
618,believe,2
619,administrators,1
620,used,4
621,understood,1
622,jewish,2
623,ministry,4
624,earth,1
625,covenants,12
626,creator,1
627,left,1
628,guam,1
629,passages,3
630,leonard,1
631,jamaica,1
632,section,3
633,doctrines,1
634,held,6
635,vast,1
636,hebrew,1
637,affirms,1
638,overwhelming,1
639,legally,1
640,discussions,1
641,great,1
642,senior,1
643,relates,1
644,relies,1
645,ecumenicalinterfaith,1
646,gospel,3
647,encouragement,1
648,disciples,7
649,bishopric,2
650,pacific,1
651,identity,2
652,spend,1
653,culture,1
654,congregational,1
655,publishes,2
656,co-pastors,1
657,disaffection,1
658,university,3
659,pervasive,1
660,bringing,1
661,eventual,1
662,insight,1
663,built,1
664,joined,1
665,seen,1
666,linda,1
667,independent,1
668,theological,2
669,salvation,2
670,books,1
671,booth,1
672,nursing,1
673,adopted,2
674,prophet-presidents,1
675,work,2
676,honors,1
677,direction,1
678,according,1
679,concept,4
680,concluded,1
681,asking,1
682,attending,1
683,religious,3
684,doctrine,16
685,missionaries,1
686,non-liturgical,1
687,fayette,2
688,refugee,1
689,lives,1
690,january,1
691,message,1
692,veazey,3
693,sponsors,1
694,released,2
695,current,2
696,doctrinal,1
697,faith,3
698,belief,7
699,meditation,1
700,reaffirm,1
701,affirm,1
702,countries,1
703,york,2
704,marriages,2
705,stone,1
706,islands,1
707,territories,1
708,reading,1
709,high,2
710,relationship,2
711,essential,1
712,historicity,1
713,verses,2
714,liturgy,2
715,meetings,1
716,discussion,1
717,experience,2
718,permitted,1
719,writers,1
720,theologically,1
721,notes,1
722,stopped,1
723,wallace,2
724,good,1
725,ministers,2
726,required,2
727,community,68
728,occurred,1
729,matters,2
730,theme,1
731,gives,1
732,taught,1
733,saint,4
734,adding,1
735,document,10
736,instances,1
737,amboy,2
738,sisters,1
739,regarding,2
740,receiving,1
741,hungary,1
742,churches,3
743,revise,1
744,emeritus,1
745,lifetime,1
746,intense,1
747,prescribe,1
748,describes,1
749,period,2
750,world,16
751,teaching,1
752,discernment,1
753,resulted,2
754,women,4
755,recommended,5
756,africa,2
757,plano,2
758,enrolled,1
759,carefully,1
760,presidency,4
761,rlds,7
762,dissertation,1
763,different,1
764,formal,1
765,british,2
766,germany,1
767,including,4
768,india,1
769,expect,1
770,based,9
771,zionism,1
772,baptism,3
773,upholds,1
774,mexico,1
775,referred,2
776,asia,1
777,sacraments,4
778,embracing,1
779,criteria,1
780,wisdom,1
781,temples,2
782,ministries,3
783,remnant,2
784,lectionary,4
785,jerusalem,2
786,lonely,1
787,test,1
788,opened,2
789,working,1
790,sanctioned,1
791,eternal,3
792,composed,1
793,peru,1
794,race,2
795,diaspora,1
796,joseph,3
797,trinity,1
798,smiths,1
799,given,6
800,pursue,1
801,same-sex,8
802,affirmations,1
803,guatemala,1
804,record,1
805,extend,1
806,encouraged,1
807,result,1
808,multi-nation,1
809,group,1
810,basic,1
811,lies,1
812,hands,2
813,room,1
814,directly,1
815,haiti,2
816,amnesia,2
817,culminated,1
818,restoration,3
819,operates,1
820,authorized,3
821,branches,2
822,hoped,1
823,abolished,1
824,hymns,1
825,taken,1
826,faiths,1
827,caucuses,1
828,generosity,4
829,richard,1
830,feel,1
831,ones,1
832,strongly,1
833,overall,1
834,translations,1
835,collapse,1
836,modernize,1
837,understanding,1
838,english,1
839,longstanding,1
840,improve,1
841,missionary,1
842,founded,1
843,members,19
844,study,2
845,field,14
846,sexually,1
847,independence,8
848,sexual,1
849,venezuela,1
850,prophetic,3
851,majority,1
852,protestant,1
853,operated,1
854,accepts,1
855,institutions,1
856,priest,1
857,formation,2
858,original,2
859,teaches,1
860,year,3
861,like,3
862,ruled,1
863,timeframe,1
864,criticized,1
865,common,2
866,realm,1
867,offers,2
868,containing,1
869,finally,1
870,successor,1
871,uses,1
872,change,3
873,outgoing,1
874,nrsv,1
875,sunday,1
876,creations,1
877,biblical,2
878,fully,1
879,entrance,1
880,vision,2
881,marriage-like,1
882,walter,1
883,howard,1
884,triune,1
885,iowa,1
886,caribbeanmexico,1
887,brazil,1
888,quoted,1
889,language,4
890,people,3
891,distinct,1
892,interpreted,2
893,condition,1
894,death,4
895,encourages,2
896,behalf,2
897,assured,1
898,metaphorical,1
899,japan,1
900,canada,8
901,place,4
902,approved,2
903,differing,1
904,comparison,1
905,regards,2
906,ordained,2
907,regardless,1
908,authors,1
909,switzerland,1
910,qualified,2
911,distinctive,1
912,edition,5
913,adjoining,1
914,apostles,3
915,lamoni,2
916,jesus,13
917,preach,1
918,french,1
919,abandoned,2
920,malawi,1
921,understand,1
922,standing,1
923,half,1
924,living,6
925,launius,1
926,succeeded,1
927,central,3
928,base,1
929,organized,2
930,justice,3
931,similar,2
932,confirmation,3
933,embraced,1
934,churchs,7
935,minority,1
936,printers,1
937,faithful,1
938,efforts,1
939,scrutiny,1
940,contributes,1
941,globalization,1
942,foundation,2
943,sites,1
944,inadequacies,1
945,member,2
946,followed,1
947,supper,1
948,seminary,1
949,acknowledged,1
950,units,1
951,title,1
952,differs,2
953,reveal,1
954,ungrudgingly,1
955,denominational,2
956,district,1
957,perception,2
958,elaborate,1
959,restorationist,1
960,kenya,1
961,accord,1
962,reference,1
963,counsel,5
964,level,2
965,proper,1
966,colombia,1
967,embrace,1
968,divinely,1
969,centers,2
970,holding,1
971,ethnicity,1
972,elected,1
973,applied,1
974,alive,1
975,shared,2
976,began,1
977,consideration,2
978,relations,1
979,evangelist,1
980,attempts,1
981,traditions,3
982,number,2
983,financial,2
984,cayman,1
985,suggested,1
986,generally,2
987,feedback,1
988,kingdom,4
989,demonstrated,1
990,initial,1
991,bi-vocational,1
992,mission,20
993,references,1
994,possibility,1
995,united,6
996,denomination,8
997,forever,1
998,practicing,1
999,express,1
1000,positions,3
1001,multiple,1
1002,affirmation,1
1003,commonly,4
1004,corresponding,1
1005,meeting,1
1006,council,6
1007,sacred,2
1008,committee,2
1009,herald,2
1010,education,2
1011,introduction,1
1012,body,1
1013,meet,1
1014,increase,2
1015,retained,1
1016,prophet-president,1
1017,guides,1
1018,fellowship,1
1019,locations,1
1020,guidance,3
1021,marriage,4
1022,actively,1
1023,foundational,1
1024,designed,1
1025,centered,1
1026,principles,2
1027,response,9
1028,charitable,1
1029,personal,1
1030,sacrament,4
1031,stewardship,4
1032,unanimously,1
1033,fields,3
1034,committed,1
1035,membership,6
1036,brief,1
1037,abundance,2
1038,nigeria,1
1039,controversial,1
1040,considers,1
1041,spain,1
1042,couples,3
1043,aviv,1
1044,respond,1
1045,faithfulness,1
1046,respected,1
