,term,cnt
0,chosen,1
1,features,3
2,particularly,1
3,semantically-interoperable,1
4,explicitly,1
5,national,1
6,operational,1
7,encountering,1
8,ways,1
9,metadata,14
10,dictionary,1
11,orcid,1
12,dois,2
13,thought,1
14,native,2
15,specific,5
16,promotion,1
17,modelled,1
18,appropriate,2
19,mean,1
20,mechanism,2
21,electronic,3
22,hand,1
23,charge,1
24,copied,1
25,labeling,1
26,leads,1
27,non-paywalled,1
28,instead,1
29,firefox,2
30,lttypegt,1
31,resolver,1
32,namespace,1
33,referring,2
34,httpdoiorg,1
35,rights,1
36,sectors,2
37,parties,2
38,technologies,4
39,approach,1
40,physical,2
41,display,1
42,active,1
43,infrastructure,6
44,allowed,1
45,example,2
46,annual,1
47,commercial,1
48,services,8
49,type,2
50,information,3
51,service,2
52,infodoi,1
53,prevents,1
54,wanfang,1
55,slash,1
56,proxy,1
57,stands,1
58,make,2
59,known,1
60,created,1
61,ensures,2
62,related,3
63,order,1
64,small,1
65,tables,1
66,users,3
67,simply,1
68,publishing,1
69,journal,5
70,primary,2
71,existing,2
72,digital-object,1
73,business,1
74,standardised,1
75,network,1
76,enables,2
77,changing,1
78,unusual,1
79,implements,1
80,assign,2
81,performances,1
82,case-insensitive,1
83,purl,2
84,federated,1
85,agencies,4
86,time,2
87,strings,2
88,additional,1
89,stable,1
90,agency,2
91,texts,1
92,case,2
93,allow,3
94,union,1
95,legal,1
96,interoperable,2
97,freely,1
98,various,1
99,publications,2
100,ownership,1
101,needs,1
102,excel,1
103,traditional,1
104,included,1
105,form,4
106,eidr,1
107,represents,1
108,represented,1
109,viewing,1
110,co-operation,1
111,policymaking,1
112,pmid,1
113,operation,1
114,scheme,3
115,total,1
116,levels,1
117,organisation,2
118,assigned,2
119,datacite,1
120,adoption,1
121,standardization,1
122,unique,2
123,registrant,5
124,niso,1
125,individual,2
126,combines,1
127,located,1
128,depend,1
129,uniquely,1
130,numbers,1
131,relationships,1
132,httphdlhandlenet,1
133,holds,1
134,improvements,1
135,character,2
136,allows,1
137,hypertext,2
138,resource,6
139,barriers,1
140,appointed,2
141,leading,1
142,globally,1
143,collections,1
144,certain,1
145,replace,1
146,collection,5
147,address,1
148,scholarly,1
149,corporation,1
150,approaches,2
151,assigner,2
152,associated,3
153,add-on,1
154,identification,2
155,associate,1
156,thing,1
157,hyper-linked,1
158,objects,9
159,currently,1
160,means,1
161,ordinary,1
162,development,3
163,tries,1
164,multilingual,1
165,responsible,1
166,characters,2
167,screens,1
168,governance,1
169,maintained,1
170,organizations,2
171,widespread,1
172,making,1
173,uris,1
174,co-ordinating,1
175,infouri,1
176,property,1
177,federation,1
178,single,2
179,content,6
180,official,2
181,supports,1
182,images,1
183,requirements,1
184,refer,1
185,manages,1
186,better,1
187,usually,2
188,major,1
189,successful,1
190,examples,1
191,provides,1
192,parts,2
193,syntax,3
194,cost,1
195,attributes,2
196,forms,1
197,operate,1
198,permanently,1
199,identifies,5
200,info,1
201,adds,1
202,public,2
203,scientific,2
204,controlled,3
205,value,2
206,indicating,1
207,states,1
208,extension,2
209,stored,1
210,global,1
211,suffix,4
212,easy,2
213,publisher,2
214,difficult,1
215,greater,1
216,licenses,1
217,optionally,1
218,linking,1
219,material,2
220,providing,2
221,lack,2
222,web-to-handle,1
223,basis,1
224,purpose,4
225,non-profit,1
226,demands,1
227,prefixes,1
228,organization,1
229,achieve,1
230,resolution,7
231,human-readable,1
232,class,1
233,proposed,1
234,issue,1
235,doing,1
236,doiorg,1
237,uuid,1
238,registrants,4
239,transaction,1
240,maintain,1
241,promote,1
242,support,1
243,depends,1
244,specification,1
245,works,2
246,safeguards,1
247,datasets,1
248,defined,1
249,fees,1
250,items,2
251,documents,3
252,open,3
253,social,5
254,limit,1
255,airiti,1
256,suited,1
257,include,6
258,kernel,1
259,bring,1
260,identify,5
261,data,11
262,literature,1
263,identifiers,15
264,primarily,1
265,added,1
266,takes,2
267,divided,1
268,argument,1
269,activities,1
270,intellectual,1
271,crossref,1
272,international,8
273,office,1
274,entertainment,1
275,does,3
276,managed,2
277,fixed,1
278,isrc,2
279,consortium,2
280,consists,1
281,isbn,3
282,provided,1
283,latest,1
284,update,2
285,identifier,17
286,state,1
287,acts,1
288,abstract,1
289,changes,2
290,markets,1
291,text,1
292,imposing,1
293,deployments,1
294,issues,1
295,semantics,1
296,adapted,1
297,entity,1
298,series,1
299,e-mail,1
300,architectures,1
301,displayed,2
302,pointers,1
303,internet,2
304,entities,1
305,standard,4
306,handbook,2
307,used,7
308,extended,1
309,applications,3
310,left,1
311,doesnt,1
312,planning,1
313,board,1
314,item,2
315,not-for-profit,1
316,format,1
317,encoded,1
318,publishers,2
319,prefix,6
320,identity,1
321,access,1
322,software,1
323,scenes,1
324,alternative,1
325,offered,1
326,values,1
327,hyperlink,1
328,built,1
329,actually,1
330,handle,10
331,willing,1
332,accompanying,1
333,declare,1
334,schemes,2
335,independent,1
336,registries,2
337,pieces,2
338,books,1
339,short,1
340,assumption,1
341,concept,1
342,moves,1
343,allowing,2
344,pasted,1
345,devised,1
346,graphs,1
347,model,5
348,list,1
349,digital,7
350,obligations,1
351,goals,1
352,object,19
353,servers,1
354,equal,1
355,offering,1
356,current,2
357,relating,1
358,specified,2
359,topics,1
360,instance,1
361,european,2
362,provide,5
363,meetings,1
364,identifying,1
365,underlying,1
366,direct,2
367,remains,1
368,input,1
369,choice,1
370,community,1
371,registry,5
372,changeable,1
373,httpdxdoiorg,1
374,location,4
375,engineered,1
376,document,5
377,instances,2
378,httpsdoipangaeade,1
379,table,2
380,manner,1
381,registration,7
382,lifetime,1
383,planned,2
384,imprecisely,1
385,print,1
386,easily,1
387,systems,1
388,recommendation,1
389,non-english,1
390,guids,1
391,libraries,1
392,technical,4
393,materials,1
394,contrast,1
395,manage,2
396,httpdoaiio,1
397,different,2
398,standards,1
399,including,1
400,association,1
401,based,3
402,expected,1
403,browsers,1
404,link,2
405,urls,4
406,actions,1
407,names,10
408,integration,1
409,representing,1
410,oecd,2
411,articles,2
412,actionable,2
413,preceding,1
414,entire,1
415,register,1
416,activity,1
417,given,2
418,record,1
419,httpdoimedraorg,1
420,varying,1
421,directly,1
422,group,1
423,locator,2
424,ebooks,1
425,string,3
426,licensing,1
427,operates,1
428,developments,1
429,http,1
430,ansiniso,1
431,restricted,1
432,overall,1
433,providers,1
434,provision,1
435,members,1
436,copy-and-paste,2
437,developed,2
438,field,1
439,agent,1
440,allocate,1
441,publication,3
442,nnnn,1
443,ietf,1
444,expansion,1
445,associates,1
446,like,1
447,cooperate,1
448,common,2
449,containing,1
450,offers,1
451,change,1
452,uses,1
453,defines,1
454,maintenance,1
455,redirects,2
456,handles,1
457,managing,2
458,issuing,1
459,unambiguously,1
460,language,1
461,interpreted,1
462,people,1
463,initiatives,1
464,incorporates,1
465,behalf,1
466,permanent,1
467,place,1
468,comparison,1
469,resolve,1
470,persistent,7
471,economic,1
472,oversees,1
473,cnri,2
474,separated,1
475,universally,1
476,similar,1
477,necessary,1
478,relevant,2
479,object-identifier,1
480,compared,2
481,medra,1
482,browser,2
483,foundation,7
484,member,1
485,reliably,1
486,first-class,1
487,functionality,1
488,permalink,1
489,article,2
490,resolved,2
491,differs,4
492,preferred,1
493,title,1
494,citation,1
495,mechanisms,1
496,shown,1
497,description,1
498,level,1
499,centers,1
500,elected,1
501,shared,1
502,entry,1
503,pages,1
504,began,1
505,ilibrary,1
506,indecs,3
507,number,1
508,generally,1
509,outside,1
510,trust,1
511,recovery,1
512,file,1
513,windowtab,1
514,registry-controlled,1
515,creation,1
516,protocol,1
517,resolvers,1
518,chinese,2
519,references,1
520,characterised,1
521,unicode,1
522,enabling,3
523,commonly,2
524,bibcode,1
525,best,1
526,typed,1
527,committee,1
528,meet,2
529,body,1
530,declared,1
531,flexibly,1
532,assume,1
533,locations,2
534,online,1
535,actively,1
536,user,3
537,designed,1
538,contractual,1
539,uniform,6
540,video,2
541,substitute,1
542,fields,1
543,membership,1
544,graph,1
545,research,3
546,control,1
547,communicate,1
548,audio,1
