,term,cnt
0,rhea,1
1,relation,1
2,distance,1
3,trans-neptunian,1
4,planet,1
5,saturn,2
6,ceres,1
7,include,1
8,excluding,1
9,solar,4
10,close,1
11,sample,1
12,divided,1
13,neighbourhood,1
14,account,1
15,achieved,3
16,center,1
17,international,1
18,bodies,4
19,term,1
20,internationally,1
21,mars,2
22,second,1
23,accurately,1
24,orbital,1
25,alan,1
26,terrestrial,1
27,satellites,3
28,natural,2
29,giants,2
30,hydrostatic,4
31,contains,1
32,plutoids,1
33,size,1
34,orbit,4
35,listed,5
36,jupiter,2
37,suns,1
38,recognized,2
39,round,1
40,largest,1
41,objects,6
42,mercury,1
43,earth,1
44,defines,1
45,stern,1
46,massive,1
47,galactic,1
48,celestial,1
49,neighbourhoods,1
50,theoretically,1
51,determined,1
52,satellite,1
53,planemo,1
54,date,1
55,titan,1
56,g-type,1
57,known,2
58,dwarf,4
59,planets,10
60,longer,2
61,mass,2
62,order,3
63,characteristics,1
64,similar,2
65,neighborhoods,1
66,belt,1
67,possible,1
68,designations,1
69,cleared,3
70,dozens,1
71,assigning,1
72,shape,1
73,astronomical,1
74,object,1
75,large,4
76,comets,1
77,uranus,1
78,subclassified,1
79,authority,1
80,main-sequence,1
81,asteroids,1
82,union,1
83,asteroid,1
84,star,1
85,discovery,1
86,moons,3
87,saturns,1
88,giant,2
89,neptune,2
90,included,3
91,orbits,2
92,calls,1
93,body,2
94,phoebe,1
95,parent,1
96,planetary-mass,2
97,minor,1
98,equilibrium,6
99,venus,1
100,apart,2
101,defined,1
