,term,cnt
0,suffered,1
1,having,2
2,told,2
3,poet,3
4,middle,1
5,trapped,1
6,particularly,1
7,multiples,1
8,expressed,1
9,endowed,1
10,playful,1
11,urban,1
12,beautiful,1
13,realized,1
14,scolding,1
15,brazenly,1
16,valentines,1
17,ancient,4
18,carry,1
19,person,2
20,little,1
21,late,2
22,sleeping,5
23,thought,1
24,defeated,1
25,animals,1
26,removed,1
27,sends,2
28,transferring,1
29,mars,5
30,point,2
31,singer,2
32,blank,1
33,roleplaying,1
34,traits,1
35,erycina,1
36,shouldnt,1
37,line,1
38,male-female,1
39,punishment,1
40,years,1
41,deity,1
42,greeks,1
43,parentage,1
44,swollen,1
45,american,3
46,deities,2
47,asexually,1
48,father,6
49,bond,1
50,seasons,1
51,legendary,2
52,episode,1
53,view,1
54,weapons,2
55,pollak,1
56,unsure,1
57,statues,1
58,instead,2
59,thief,2
60,bliss,1
61,desires,1
62,greek,8
63,tree,2
64,elder,1
65,lover,1
66,complex,2
67,artists,1
68,contradictory,1
69,serves,1
70,immortal,1
71,increasingly,1
72,amusing,1
73,smite,1
74,pothos,1
75,gods,2
76,humans,1
77,house,1
78,ephraim,1
79,alfalfa,1
80,appear,1
81,mythology,2
82,uncle,1
83,philosophical,1
84,wanders,1
85,cookes,1
86,cause,3
87,atoms,1
88,hunt,1
89,baby,2
90,aphrodites,1
91,grandmother,1
92,return,1
93,laughs,1
94,wedding,1
95,retaliation,1
96,jack,1
97,service,1
98,unions,1
99,lamp,2
100,wounded,2
101,minds,1
102,existence,1
103,enamored,1
104,cured,1
105,causing,1
106,practices,1
107,shed,1
108,kevin,1
109,transform,1
110,virgils,1
111,easter,1
112,make,3
113,known,9
114,motion,1
115,lost,1
116,sarcophagi,1
117,took,1
118,small,2
119,snare,1
120,family,1
121,characteristics,1
122,german,1
123,hearts,1
124,points,2
125,remembers,1
126,butterfly,1
127,dionysus,1
128,capacity,1
129,continued,1
130,hera,2
131,riding,3
132,motif,3
133,soul,1
134,hope,1
135,introduces,1
136,divine,2
137,paint,1
138,main,1
139,amore,1
140,gotthold,1
141,steals,1
142,strikes,1
143,pious,1
144,driving,1
145,creature,1
146,conquers,2
147,latin,6
148,century,5
149,turns,1
150,victoria,1
151,prays,1
152,time,9
153,sharp,1
154,earths,1
155,comes,1
156,dionysian,1
157,revenge,1
158,benjamin,1
159,literary,2
160,request,1
161,looking,1
162,later,6
163,source,3
164,declaring,1
165,juvenile,1
166,depiction,1
167,conti,1
168,fame,1
169,dürer,1
170,isidore,1
171,allegory,3
172,union,2
173,sculpture,1
174,james,1
175,freely,1
176,heals,1
177,magic,1
178,emaciated,1
179,heaven,1
180,apollos,1
181,neptune,2
182,michelangelos,1
183,despairs,1
184,bees,1
185,unwanted,1
186,included,1
187,temple,1
188,flushed,1
189,rifts,1
190,mortal,3
191,conflate,1
192,averts,1
193,card,1
194,provocative,1
195,revels,1
196,better-known,1
197,romans,1
198,represents,1
199,represented,1
200,submits,1
201,frans,1
202,friendly,1
203,love,40
204,wakes,1
205,erotic,2
206,advances,1
207,green-eyed,2
208,keeps,1
209,dose,1
210,placed-upon,1
211,unique,1
212,awful,1
213,seneca,1
214,diana,1
215,icon,1
216,fierce,1
217,tooth,1
218,love-wound,1
219,opening,1
220,fall,3
221,chest,1
222,mate,1
223,philosophy,1
224,feelings,2
225,till,1
226,break,1
227,quellinus,1
228,action,1
229,tradition,5
230,believing,1
231,cherub,1
232,arrows,6
233,character,2
234,game,2
235,taunts,1
236,accompanies,1
237,madrigal,1
238,early,1
239,his-own,1
240,belly,1
241,souls,1
242,garden,1
243,patron,1
244,naked,1
245,makes,1
246,blindfolded,1
247,architecture,1
248,describing,1
249,collection,1
250,stories,1
251,voice,3
252,nature,3
253,renaissance,4
254,heroes,1
255,described,1
256,christian,2
257,cupids,8
258,neoplatonic,1
259,reinterpreted,1
260,symbol,1
261,associated,2
262,physics,1
263,rheumatoid,1
264,concepts,1
265,meaning,2
266,career,1
267,ages,1
268,persons,1
269,playing,1
270,novel,1
271,happy,1
272,portrayed,5
273,fantastically,1
274,obstacles,1
275,tale,4
276,hates,1
277,william,1
278,torpid,1
279,making,2
280,journeys,1
281,convinced,1
282,meanings,1
283,kamadevakama,1
284,antiquity,3
285,finger,1
286,allegedly,1
287,task,1
288,husband,2
289,emperor,1
290,lake,1
291,hellenistic,1
292,underworld,1
293,mythographers,2
294,influential,1
295,carl,1
296,died,1
297,images,1
298,bouguereau,1
299,incident,1
300,hinduism,1
301,western,1
302,couple,2
303,karl,1
304,revealed,1
305,reflections,1
306,frequent,1
307,harmony,1
308,wasted,1
309,convey,1
310,usually,2
311,wishes,1
312,contemporary,2
313,wants,1
314,motto,1
315,involving,1
316,triumph,2
317,book,2
318,attributes,2
319,classical,6
320,metamorphoses,2
321,disturbing,1
322,inflamed,1
323,catalogue,1
324,life,1
325,went,1
326,primordial,1
327,rescuing,1
328,tortures,1
329,returning,1
330,arts,1
331,heart,1
332,escape,1
333,regarded,2
334,curse,2
335,records,1
336,value,1
337,shadow,1
338,history,1
339,variation,1
340,elaborated,1
341,jaundiced,1
342,spring,1
343,famous,1
344,start,1
345,power,1
346,ordeal,1
347,idylls,1
348,animal,1
349,unhealthy,1
350,santa,3
351,represent,4
352,plot,1
353,drawing,1
354,dolphin,10
355,gaze,1
356,unsuccessful,1
357,elements,1
358,myths,3
359,secretion,1
360,interpretation,2
361,chapter,1
362,lucas,1
363,amor,6
364,vulcan,2
365,helmet,1
366,irrational,1
367,fairy,1
368,cupido,5
369,thanks,1
370,erudition,1
371,surrounded,1
372,parade,1
373,wars,1
374,final,1
375,likely,1
376,sans,1
377,lips,1
378,dual,2
379,peneus,2
380,abandons,1
381,thiasos,1
382,calls,1
383,voiced,1
384,darts,2
385,warning,1
386,flirting,1
387,cartoon,2
388,grants,1
389,hive,1
390,xian,1
391,stung,1
392,sandman,1
393,established,1
394,compelling,1
395,snails,1
396,evokes,1
397,appearance,1
398,lessing,1
399,affairs,1
400,sincerity,1
401,establishing,1
402,works,3
403,human,2
404,italian,1
405,silver,1
406,wearing,1
407,kingis,1
408,evil,1
409,gold,1
410,generative,1
411,young,1
412,child-god,1
413,nearly,1
414,nisus,2
415,ultimate,1
416,instinct,1
417,ovid,2
418,came,1
419,varied,1
420,literature,2
421,primavera,1
422,euryalus,2
423,battle,1
424,music,1
425,mythographer,1
426,bunny,1
427,overcoming,1
428,muscles,1
429,proserpinas,1
430,octopus,1
431,lesser,1
432,eclipse,1
433,cupid,69
434,threatens,1
435,does,1
436,tabletop,1
437,goddess,6
438,sting,2
439,drips,1
440,cool,1
441,shows,1
442,absent,1
443,slender,1
444,arrow,7
445,renewed,1
446,psyches,3
447,arouse,1
448,powers,1
449,state,1
450,sight,1
451,genealogy,1
452,augustus,1
453,monsters,1
454,orders,1
455,pompeii,1
456,figure,4
457,begotten,1
458,petrarch,1
459,image,3
460,greeting,1
461,series,2
462,chastity,1
463,daphne,4
464,subject,1
465,immortals,1
466,cries,1
467,concerns,1
468,surviving,1
469,apollo,5
470,jealous,1
471,school,1
472,attend,1
473,passion,1
474,used,2
475,extended,2
476,earth,2
477,important,1
478,botching,1
479,retaliatory,1
480,left,1
481,buckler,1
482,shoot,1
483,says,1
484,poetic,3
485,river,2
486,amores,1
487,step,1
488,shooting,1
489,held,1
490,envious,1
491,identity,2
492,spell,2
493,cheeks,1
494,wine-god,1
495,he-he,1
496,culture,2
497,smiting,1
498,inflames,1
499,scenes,2
500,scholarship,1
501,statuary,1
502,kinds,1
503,imagery,2
504,slim,1
505,misery,1
506,romantic,1
507,eclogues,1
508,chubby,1
509,wings,1
510,seen,2
511,adolphe,1
512,inherits,1
513,independent,1
514,summarized,1
515,passion-provoking,1
516,painful,1
517,pieces,1
518,lucretius,1
519,struck,1
520,antique,1
521,crossbow,1
522,work,5
523,constructed,1
524,interpretations,1
525,reason,1
526,fruits,1
527,moves,1
528,gaspare,1
529,antony,1
530,likewise,1
531,flower,1
532,puteoli,1
533,religious,1
534,depicted,3
535,model,1
536,hades,1
537,object,1
538,ears,1
539,pliny,1
540,resist,1
541,adult,1
542,grieved,1
543,throwing,1
544,betrayed,1
545,season,1
546,vergil,2
547,deliberately,2
548,increased,1
549,eros,7
550,inspire,1
551,allusions,1
552,religion,1
553,collected,1
554,benefitting,1
555,look,2
556,cleopatra,1
557,accommodate,1
558,augustan,2
559,ends-up,1
560,spree,1
561,themes,1
562,resembles,1
563,desire,8
564,theme,2
565,filled,2
566,journey,1
567,erotes,1
568,sisters,1
569,sleep,2
570,discourse,1
571,faces,1
572,generation,1
573,nymph,2
574,opposes,1
575,political,1
576,marine,1
577,flee,1
578,olympus,1
579,misfire,1
580,dolphins,1
581,indistinguishable,1
582,medieval,2
583,emblems,1
584,murtola,2
585,revives,1
586,popular,2
587,wonder,1
588,iconography,2
589,easily,1
590,finds,1
591,period,1
592,pius,1
593,draws,1
594,matches,1
595,lead,3
596,immobilized,1
597,equivalent,2
598,sounded,1
599,minor,1
600,carrying,2
601,including,1
602,indolence,1
603,based,1
604,adapt,1
605,fountain,1
606,mystery,1
607,archer,1
608,dolphin-riding,1
609,temples,1
610,representing,1
611,feels,1
612,monster,4
613,child,3
614,ugly,1
615,michelangelo,1
616,runs,1
617,virgin,1
618,concludes,1
619,symbolizing,1
620,victorious,1
621,taoist,1
622,given,1
623,starts,1
624,stealing,1
625,switzers,1
626,putto,2
627,guercino,1
628,arthritis,1
629,steel,1
630,mens,1
631,lust,1
632,embodied,1
633,cranach,1
634,vincit,3
635,earthly,1
636,etymologiae,1
637,impulse,1
638,appearing,1
639,depicting,2
640,affection,3
641,chamber,1
642,taken,2
643,languishing,1
644,barbier,1
645,contexts,1
646,complaining,1
647,thinks,1
648,gems,1
649,hallwyl,1
650,frost,1
651,succeeds,1
652,play,1
653,accusing,1
654,roman,8
655,theocritus,1
656,psyche,11
657,challenged,1
658,sketches,1
659,attraction,1
660,terminology,1
661,golden,4
662,shoots,1
663,gentle,1
664,bluish,1
665,sexually,1
666,burden,1
667,jean-jacques-françois,1
668,cupideros,2
669,appeals,1
670,enlightenment,1
671,inadvertently,1
672,appears,5
673,heavenly,1
674,challenge,1
675,getting,1
676,writing,1
677,storys,1
678,delivers,1
679,originally,1
680,positioned,1
681,focus,1
682,like,2
683,affair,1
684,torch,1
685,mother,7
686,rainbow,1
687,common,1
688,finally,2
689,honey,5
690,amorini,1
691,museum,1
692,realizes,1
693,change,1
694,reputation,1
695,visits,1
696,uses,1
697,fornication,1
698,omnia,3
699,floris,1
700,wounds,2
701,writer,1
702,popularly,1
703,recurs,1
704,horn,1
705,demon,1
706,matter,1
707,mind,1
708,fell,1
709,figures,1
710,song,1
711,apuleius,1
712,experiences,1
713,spanking,1
714,seville,1
715,mattei,1
716,interpreted,1
717,hoop,1
718,natale,1
719,people,2
720,death,1
721,youth,3
722,religions,1
723,spout,1
724,beauty,3
725,hitting,1
726,shot,1
727,equals,1
728,switzer,1
729,pictured,1
730,night,1
731,scenarios,1
732,arranges,1
733,mischievous,1
734,breath,1
735,startled,1
736,central,1
737,retrieve,1
738,falls,1
739,justice,1
740,gang,1
741,tragic,1
742,talk,1
743,winged,4
744,palace,1
745,claus,1
746,actor,3
747,immortality,1
748,patrons,1
749,treated,1
750,member,1
751,boyish,1
752,title,1
753,shown,5
754,reference,2
755,carries,2
756,scotland,1
757,artist,1
758,story,2
759,swiftly,1
760,hideous,1
761,gets,1
762,quair,1
763,amphitrite,1
764,holding,1
765,giambattista,1
766,pertaining,1
767,shared,1
768,began,1
769,flighty,1
770,hercules,7
771,alongside,1
772,girl,3
773,number,1
774,tramples,1
775,rivals,1
776,allegorical,1
777,poetry,2
778,caught,1
779,graphic,1
780,blunt,1
781,attributed,1
782,satire,1
783,skin,1
784,treating,1
785,west,1
786,rival,1
787,multiple,1
788,acquired,1
789,anti-intellectual,1
790,enemy,1
791,catching,1
792,earlier,2
793,poussin,1
794,actium,1
795,torture,1
796,valentine,1
797,fathers,3
798,turn,1
799,favourite,1
800,council,1
801,sacred,1
802,sensibilities,1
803,triumphi,1
804,erasmus,1
805,botticellis,1
806,-century,1
807,rome,1
808,lovers,1
809,cult,1
810,convince,1
811,exhorted,1
812,clause,3
813,influence,1
814,laurel,1
815,literal,1
816,aeneid,1
817,quests,1
818,idleness,1
819,visual,1
820,warfare,1
821,marriage,2
822,deflowering,1
823,aphrodite,5
824,uncontrollable,2
825,video,1
826,aversion,1
827,rich,1
828,prompts,1
829,morally,1
830,venus,17
831,induce,1
832,counterpart,1
833,marino,1
834,caravaggio,3
835,joints,1
836,victimised,1
837,poem,1
838,form,1
839,symbols,1
