,term,cnt
0,skeleton,1
1,unmaintained,1
2,graphite,6
3,devi,1
4,pure,1
5,plunge,1
6,landers,1
7,skutterudite,1
8,modular,1
9,unchangeable,1
10,particularly,1
11,consistent,1
12,remain,1
13,features,1
14,properties,2
15,extremely,1
16,orphaned,1
17,cooling,2
18,transport,1
19,expressed,1
20,national,1
21,kilometers,1
22,efficiency,10
23,component,1
24,need,2
25,potassium,1
26,solar,2
27,half-life,13
28,length,1
29,heater,2
30,assumptions,1
31,exposure,1
32,collecting,1
33,account,1
34,appreciable,1
35,cavity,1
36,thought,1
37,movement,1
38,removed,1
39,liver,1
40,emit,1
41,especially,1
42,prey,1
43,mars,3
44,circa,1
45,science,2
46,increasing,1
47,limited,1
48,reached,1
49,vibration,1
50,second,3
51,mound,1
52,failed,3
53,pose,1
54,years,9
55,blocks,2
56,analysis,1
57,american,1
58,improving,1
59,mean,2
60,sake,1
61,satellites,2
62,peltier,1
63,seebeck,4
64,weapons,1
65,inversely,1
66,operating,1
67,doubling,1
68,considered,1
69,instead,1
70,poor,1
71,size,1
72,bearings,1
73,flange,1
74,calculations,1
75,launch,10
76,invented,1
77,electricity,10
78,survived,2
79,synthesized,1
80,removing,1
81,radiation,14
82,factor,2
83,technologies,1
84,channel,1
85,automated,1
86,attainable,1
87,north,1
88,physical,1
89,twice,1
90,burned,3
91,russia,4
92,convert,7
93,penetrate,1
94,essentials,1
95,variations,1
96,thomson,1
97,electrical,3
98,temperature,3
99,commission,1
100,example,2
101,betavoltaics,1
102,starting,1
103,enhancement,1
104,type,1
105,non-contacting,1
106,lowest,1
107,station,1
108,seabed,2
109,heat-resistant,2
110,face,2
111,hall,2
112,complete,1
113,confirmed,2
114,bomb,1
115,dynamic,2
116,fates,1
117,heaters,1
118,program,2
119,testing,1
120,purity,2
121,inhaled,1
122,places,1
123,implanted,1
124,date,1
125,critically,1
126,beta,3
127,shortly,1
128,alloy,1
129,vicinity,1
130,casings,1
131,thermopile,1
132,make,1
133,minimising,1
134,carried,2
135,launched,5
136,known,3
137,unlike,1
138,supplies,1
139,lost,1
140,theoretical,2
141,moving,2
142,related,1
143,longer,2
144,collect,1
145,mass,2
146,practical,1
147,auxiliary,2
148,small,2
149,characteristics,1
150,million,1
151,didnt,1
152,event,3
153,chile,1
154,conducted,1
155,scenario,1
156,passage,1
157,capacity,3
158,mountain,2
159,atomic,3
160,realistic,1
161,moderator,1
162,main,2
163,degrading,1
164,considerable,1
165,non-degrading,1
166,rtg-powered,1
167,advanced,1
168,probes,6
169,compare,1
170,significant,1
171,photovoltaic,1
172,free-piston,1
173,large,2
174,northeast-southwest,1
175,voyager,7
176,junctions,1
177,time,5
178,earths,3
179,ocean,3
180,preferably,1
181,lighter,1
182,stable,1
183,faster,1
184,later,4
185,source,7
186,hermetically,1
187,metal,8
188,fame,1
189,waste,1
190,light,2
191,surrounding,1
192,ends,1
193,design,5
194,months,2
195,union,4
196,facility,1
197,bean,1
198,various,1
199,radioisotope-fueled,1
200,apollos,1
201,needs,1
202,flexural,1
203,beginning,2
204,simplified,2
205,site,1
206,density,6
207,included,2
208,degrade,1
209,communication,1
210,unmanned,2
211,assumed,2
212,observed,1
213,inventors,1
214,cis-lunar,1
215,represents,1
216,decreasing,1
217,sensing,1
218,tags,1
219,denote,1
220,next-generation,1
221,diminish,1
222,operation,2
223,precursor,1
224,risk,5
225,subsequent,2
226,onboard,1
227,total,2
228,later-generation,1
229,levels,1
230,higher,3
231,fiji,1
232,apart,1
233,galileo,1
234,productive,1
235,quantities,1
236,contaminate,1
237,dropped,1
238,individual,1
239,heavy,2
240,minutes,1
241,located,1
242,future,1
243,dangerously,1
244,safety,1
245,relatively,2
246,infrared,1
247,top-rocc,1
248,placed,2
249,inducted,1
250,principle,1
251,capsules,1
252,pre-launch,1
253,safe,2
254,antimony,1
255,leaks,1
256,close,1
257,remove,1
258,beacons,2
259,leave,1
260,hydride,1
261,likelihood,1
262,craft,1
263,dual-opposed,1
264,impacted,1
265,early,1
266,effect,7
267,allows,1
268,velocities,1
269,bi-metallic,1
270,birden,1
271,unfeasible,1
272,subcritical,1
273,installed,1
274,enhancements,1
275,activated,1
276,occurs,1
277,products,2
278,thermal,6
279,reactions,3
280,vehicles,1
281,reduction,1
282,decreases,1
283,iridium,1
284,rendering,1
285,degradation,1
286,implementation,1
287,fallen,1
288,caused,1
289,horizons,2
290,contain,1
291,ascent,1
292,liquid,1
293,achieving,1
294,seawater,2
295,past,1
296,tool,2
297,asrg,1
298,handling,1
299,transformed,1
300,surface,2
301,means,1
302,wait,1
303,maintained,1
304,emission,2
305,absence,1
306,absorbers,1
307,accidents,2
308,injected,1
309,protect,1
310,rocket,1
311,visible,1
312,specifically,1
313,thermocouple,3
314,closed,1
315,chances,1
316,determined,1
317,minimize,1
318,telemetry,1
319,aerosolization,1
320,long,7
321,beryllium,1
322,satellite,2
323,grams,1
324,telluride,1
325,average,1
326,centuries,1
327,estimated,2
328,incident,1
329,requirements,1
330,thulium,1
331,enriched,1
332,reasonable,2
333,product,1
334,prototype,2
335,hunters,1
336,contamination,5
337,fission,1
338,difference,2
339,addition,1
340,polonium,1
341,usually,2
342,successful,2
343,simple,1
344,provides,1
345,decay,14
346,parts,2
347,device,4
348,involving,1
349,cost,1
350,knowledge,1
351,radioisotope,13
352,controversy,1
353,conduct,1
354,derivative,1
355,release,8
356,illegally,1
357,generated,1
358,life,4
359,ulysses,1
360,requiring,1
361,steady,1
362,scientific,2
363,returning,1
364,heart,1
365,reflectors,1
366,controlled,2
367,unmodified,1
368,sharply,1
369,trajectory,2
370,cited,1
371,decays,3
372,denoted,2
373,states,3
374,spacecraft,8
375,power,39
376,stored,3
377,smaller,1
378,global,1
379,typically,1
380,reentering,1
381,santa,1
382,penetrating,2
383,combined,1
384,watts,3
385,alkali-metal,1
386,typical,2
387,greater,1
388,layer,1
389,providing,1
390,material,10
391,produce,3
392,zirconium,1
393,april,2
394,impractical,1
395,occurring,1
396,ceramic,2
397,difficulty,1
398,cover,1
399,madagascar,1
400,outer,1
401,containment,1
402,fuel,14
403,surrounded,1
404,likely,3
405,vandenberg,1
406,near,2
407,scrap,1
408,friction,1
409,validate,1
410,achieve,2
411,multi-mission,1
412,proposed,3
413,south,1
414,shorter,3
415,sturdy,1
416,environmental,2
417,accidental,2
418,called,1
419,present,2
420,follows,1
421,production,6
422,amounts,1
423,fast,1
424,eliminated,1
425,strip,1
426,rover,1
427,application,1
428,uncontrolled,1
429,erratic,1
430,wide,1
431,depends,1
432,experiments,1
433,care,1
434,fewer,1
435,silver,1
436,stirling,6
437,carnot,1
438,assembly,4
439,space-bound,1
440,nasa,4
441,limit,1
442,electric,3
443,restrictions,1
444,hours,1
445,assurance,1
446,include,2
447,saturn,1
448,alpha,3
449,assisted,1
450,varied,2
451,modes,1
452,sources,5
453,sample,1
454,avoid,1
455,coupled,1
456,running,2
457,following,1
458,balancing,1
459,prevented,1
460,achieved,2
461,space,8
462,launches,1
463,heat,19
464,force,2
465,generate,3
466,conversion,3
467,presence,1
468,continue,1
469,does,1
470,toxic,1
471,efficiencies,7
472,coefficient,1
473,aboard,1
474,loop,2
475,constant,1
476,supply,1
477,fate,1
478,southern,1
479,designs,3
480,harmful,1
481,provided,1
482,carrying,1
483,engines,2
484,state,1
485,restarted,1
486,atmosphere,7
487,east,1
488,natural,1
489,technology,1
490,predominantly,1
491,cells,6
492,pioneer,2
493,inspection,1
494,emissioncan,1
495,water,1
496,components,1
497,series,2
498,entirely,1
499,needed,4
500,bremsstrahlung,1
501,produced,3
502,conditions,1
503,recognized,1
504,apollo,5
505,linear,1
506,standard,1
507,reactor,2
508,circle,1
509,used,24
510,intact,5
511,arctic,1
512,applications,2
513,important,2
514,earth,3
515,spreading,1
516,cassinihuygens,2
517,left,2
518,seek,1
519,nuclides,1
520,demand,3
521,deactivated,1
522,generator,13
523,excursion,1
524,re-entry,3
525,primes,1
526,emitted,2
527,relies,1
528,pacific,2
529,connected,2
530,flow,1
531,dioxide,2
532,ingested,1
533,defense,1
534,vehicle,1
535,reentry,4
536,hemisphere,1
537,sampling,1
538,isotopes,8
539,battery,3
540,iquique,1
541,kinds,1
542,concentrated,1
543,values,1
544,stages,1
545,built,3
546,reliable,1
547,shut,2
548,produces,2
549,thermophotovoltaic,4
550,thermodynamics,1
551,short,2
552,assumption,1
553,work,1
554,constructed,1
555,thermocouples,12
556,cooperative,1
557,according,1
558,shielding,5
559,concept,1
560,occur,4
561,probe,1
562,damage,1
563,cell,2
564,procedures,1
565,temperatures,3
566,released,4
567,specialized,1
568,current,5
569,full-fledged,1
570,suitable,1
571,soviet,5
572,impact,1
573,countries,1
574,defective,1
575,deliberately,1
576,increased,1
577,durations,1
578,reentered,1
579,plutonium,8
580,high,3
581,resulting,2
582,radionuclides,1
583,peak,1
584,self-induced,1
585,spacecraftnuclear,1
586,john,1
587,attached,1
588,instance,1
589,cold,1
590,provide,3
591,thermoelectric,10
592,panels,1
593,internal,1
594,decreased,1
595,traces,1
596,dispersed,1
597,input,1
598,energy,16
599,experimental,2
600,engineered,1
601,interstellar,2
602,loss,2
603,nanda,1
604,generation,1
605,overlaid,1
606,table,2
607,converteran,1
608,absorbed,1
609,innovative,1
610,really,1
611,unit,1
612,pipeline,1
613,long-lasting,1
614,easily,1
615,systems,7
616,nimbus,2
617,resulted,1
618,coolant,1
619,lead,1
620,approximately,1
621,semiconductors,2
622,area,3
623,viking,1
624,removal,1
625,lower,1
626,materials,3
627,cask,8
628,contrast,1
629,minor,1
630,lubrication-free,1
631,situations,1
632,snowstorm,1
633,curies,2
634,construct,1
635,weather,1
636,uranium,1
637,different,2
638,attracted,1
639,chain,4
640,standards,1
641,lighthouses,3
642,india,1
643,insoluble,1
644,including,1
645,general,3
646,based,2
647,unless,1
648,simulated,1
649,expected,2
650,failure,2
651,studies,1
652,criteria,1
653,beta-m,2
654,phenomenal,1
655,nuclear,12
656,useful,1
657,test,1
658,scientists,1
659,working,1
660,able,1
661,entire,2
662,safely,1
663,runs,1
664,flown,1
665,sodium,1
666,spans,1
667,given,3
668,requires,4
669,studied,1
670,variety,1
671,edge,1
672,directly,2
673,absorb,1
674,navy,2
675,phases,1
676,instruments,1
677,thermionics,2
678,igloo,1
679,aeroshell,1
680,additionally,1
681,rechargeable,1
682,radioactive,18
683,functional,1
684,ensure,1
685,encased,1
686,-powered,1
687,rock,2
688,hypothetically,1
689,frontiers,1
690,candidate,2
691,overall,1
692,organs,1
693,alan,1
694,terrestrial,3
695,exhausted,1
696,department,2
697,re-entered,1
698,study,1
699,spaceflight,2
700,dirty,1
701,field,1
702,aborted,1
703,gamma,1
704,ettingshausen,1
705,extreme,1
706,region,1
707,rtgs,38
708,hiatus,1
709,times,5
710,mole,2
711,oval,1
712,snap,3
713,orbit,3
714,radar,1
715,shortage,2
716,seventeen,1
717,formation,1
718,reactors,6
719,original,1
720,arranged,1
721,potentially,2
722,year,4
723,meant,1
724,common,1
725,containing,2
726,array,1
727,container,3
728,traveled,2
729,uses,5
730,gram,2
731,change,1
732,hopes,1
733,reaches,1
734,developing,2
735,maintenance,2
736,insert,1
737,generators,5
738,half-lives,4
739,laboratory,1
740,tested,1
741,consequence,1
742,fell,1
743,proportional,2
744,demonstrate,1
745,fuels,2
746,rate,6
747,background,1
748,environment,2
749,centred,1
750,comparison,2
751,remote,3
752,pacemakers,1
753,probability,2
754,riteg,1
755,thermodynamic,1
756,regardless,1
757,ratio,1
758,authors,1
759,reaction,2
760,inside,2
761,electrostatic,1
762,lunokhod,1
763,trench,2
764,concern,3
765,considerations,1
766,half,2
767,converter,2
768,cremation,2
769,slightly,1
770,deep-space,1
771,neutron,2
772,tellurium,1
773,inert,1
774,calculated,2
775,volume,1
776,similar,1
777,secondary,1
778,base,1
779,silicon,1
780,rests,1
781,alternators,1
782,decades,2
783,possible,2
784,lander,3
785,automotive,1
786,compared,1
787,dismantled,1
788,withstand,1
789,corrosion-,1
790,thermionic,3
791,astronaut,2
792,drop,1
793,crews,1
794,adequate,1
795,moon,7
796,half-gram,1
797,germanium,1
798,vaporization,1
799,units,6
800,highly,2
801,potential,2
802,sink,3
803,recovered,1
804,exploration,1
805,barbara,1
806,cancelled,1
807,gammax-ray,1
808,economically,1
809,batteries,2
810,walls,1
811,tellurides,1
812,terrorists,1
813,holding,1
814,powered,3
815,destroyed,1
816,emits,1
817,prototypes,1
818,tonga,2
819,quantity,1
820,missions,4
821,accident,5
822,uninhabited,1
823,optoelectric,1
824,temperature-stabilize,1
825,impossible,1
826,number,1
827,alloys,1
828,rorsat,1
829,steadily,1
830,irradiate,1
831,demonstrated,4
832,threat,1
833,breeder,1
834,investigations,1
835,served,1
836,initial,1
837,nernst,1
838,kind,1
839,mission,6
840,skin,1
841,chinese,1
842,isotope,8
843,united,3
844,alaska,2
845,casing,1
846,landing,2
847,atmospheric,1
848,fairway,1
849,corresponding,1
850,results,1
851,turn,1
852,committee,1
853,cassini,2
854,navigation,2
855,meet,1
856,powering,1
857,desirable,1
858,weight,3
859,declared,1
860,days,1
861,dismantling,1
862,piston,1
863,ionizing,1
864,tests,1
865,increase,1
866,detected,2
867,high-strength,1
868,flight,1
869,abundant,1
870,silicongermanium,1
871,radioisotopes,4
872,designed,4
873,guaranteed,1
874,principles,1
875,lunar,2
876,output,3
877,jordan,1
878,stations,1
879,inefficient,1
880,module,1
881,facilities,1
882,transit,2
883,sealed,1
884,form,3
