,term,cnt
0,summer,2
1,buildings,1
2,jazz,1
3,practised,1
4,middle,2
5,representatives,2
6,landmass,2
7,approval,1
8,transport,1
9,demonym,1
10,national,2
11,snow,1
12,dates,1
13,performance,1
14,length,1
15,phillip,1
16,fern,1
17,late,1
18,extractive,1
19,native,1
20,center,1
21,genres,1
22,animals,1
23,tropically,1
24,increasing,2
25,point,1
26,reached,1
27,aged,1
28,strait,1
29,line,1
30,second,3
31,blues,1
32,years,3
33,commitment,1
34,american,2
35,mean,1
36,councils,2
37,claim,1
38,latitudes,1
39,recent,2
40,broadening,1
41,scorching,1
42,narrow,1
43,high-income,2
44,hapu,1
45,team,1
46,vertebrate,1
47,population,4
48,governor,1
49,artists,1
50,niue,1
51,comprises,2
52,polynesia,1
53,increasingly,1
54,situated,1
55,domestic,1
56,poems,1
57,north,5
58,humans,3
59,house,1
60,goes,1
61,infrastructure,2
62,pasifika,1
63,allowed,1
64,commission,1
65,liberal,2
66,annual,2
67,prime,1
68,cave,1
69,parliamentary,2
70,beach,1
71,economy,5
72,forests,1
73,african,1
74,dedication,1
75,paua,1
76,seabed,1
77,competitive,1
78,claims,1
79,roads,1
80,save,1
81,colony,4
82,dynamic,1
83,eventually,1
84,nominal,1
85,weaving,1
86,festival,1
87,places,1
88,cloaks,1
89,patterned,1
90,ballance,1
91,organised,2
92,whanau,1
93,quality,2
94,vested,1
95,known,2
96,timber,1
97,million,3
98,diamonds,1
99,event,1
100,freedom,1
101,geothermal,1
102,boer,1
103,crown,1
104,paint,1
105,primary,1
106,mountain,1
107,joint,1
108,main,3
109,endangered,1
110,compulsory,1
111,diverse,1
112,advanced,1
113,started,1
114,ideas,1
115,realms,1
116,non-official,1
117,staten,1
118,sub-tribes,1
119,army,2
120,network,1
121,help,3
122,owes,1
123,century,3
124,latin,1
125,large,1
126,migrate,1
127,strict,1
128,passed,2
129,heavily,1
130,biodiversity,1
131,sharp,1
132,involved,1
133,ocean,2
134,tribes,1
135,stable,1
136,request,1
137,ranging,1
138,ranked,1
139,later,2
140,nations,4
141,participating,1
142,sporting,1
143,flax,2
144,radiocarbon,1
145,dominated,1
146,predominant,3
147,lakes,1
148,europeans,1
149,grant,1
150,australasia,1
151,poorer,1
152,alpine,1
153,union,1
154,settlements,1
155,various,2
156,industrious,1
157,head,2
158,dating,1
159,exercised,1
160,traditional,1
161,included,2
162,cooperation,1
163,officers,1
164,assumed,1
165,capita,1
166,separate,1
167,medals-to-population,1
168,evolving,1
169,focussing,1
170,anzus,1
171,tokelau,1
172,fungal,1
173,represented,2
174,city,2
175,three-year,1
176,co-operation,1
177,proved,1
178,vietnam,1
179,expectancy,1
180,denote,1
181,degree,1
182,tongariro,1
183,scheme,1
184,chiefs,1
185,sanitation,1
186,children,1
187,fiji,1
188,organisation,2
189,cultures,2
190,softball,1
191,zealand-related,1
192,determine,1
193,ross,1
194,territorial,2
195,centre,1
196,unique,1
197,teams,1
198,democracy,1
199,agricultural,2
200,outline,1
201,males,1
202,located,1
203,communitys,1
204,continent,1
205,deregulated,1
206,mild,1
207,ethnic,1
208,played,1
209,non-politically,1
210,formed,1
211,pictures,1
212,post,1
213,holds,1
214,māori,21
215,abel,3
216,reflecting,2
217,empire,2
218,early,9
219,shapes,1
220,appointed,1
221,asian,3
222,settled,3
223,constitutional,2
224,exerted,1
225,christianity,1
226,roll,1
227,wellington,3
228,policy,1
229,vote,1
230,sealing,1
231,old-age,1
232,zealand,66
233,landmasses,1
234,comparisons,1
235,stories,1
236,spoken,2
237,recognised,1
238,crafts,1
239,described,1
240,immigration,1
241,reach,1
242,participated,1
243,arrival,2
244,right,1
245,problem,1
246,subsidies,1
247,associated,1
248,two-thirds,1
249,league,1
250,longitudes,1
251,plates,1
252,waipounamuand,1
253,fish,1
254,landmassesthat,1
255,evidence,1
256,today,1
257,roughly,1
258,shell,1
259,polynesian,3
260,currently,1
261,codes,1
262,means,2
263,development,2
264,responsible,1
265,king,1
266,females,1
267,antarctica,1
268,boundary,1
269,forest,1
270,nation,2
271,topography,2
272,making,1
273,cook,2
274,workplaces,1
275,köppen,1
276,determined,1
277,lake,1
278,telecom,1
279,july,1
280,official,1
281,long,3
282,waitangi,1
283,estimated,2
284,focused,1
285,languages,1
286,party,2
287,recently,1
288,samoan,1
289,product,1
290,addition,2
291,geographic,1
292,major,4
293,seven-continent,1
294,queen,3
295,infertile,1
296,distribution,1
297,generated,1
298,life,4
299,island,13
300,monopoly,1
301,captain,1
302,engineers,1
303,commonwealth,2
304,alps,2
305,legislative,2
306,measures,1
307,rules,1
308,ochre,1
309,states,1
310,worlds,3
311,zealands,11
312,derived,1
313,smaller,2
314,global,1
315,signed,1
316,power,5
317,areas,5
318,animal,1
319,australia,4
320,fine,1
321,initially,1
322,drawing,1
323,abstraction,1
324,cabinet,1
325,employment,1
326,non-māori,1
327,kauri,1
328,interpretation,1
329,pensions,2
330,rugby,2
331,eruptions,1
332,informal,1
333,lack,1
334,authority,1
335,existed,1
336,reduced,1
337,interests,1
338,caledonia,1
339,autumn,1
340,schools,1
341,america,1
342,wars,2
343,identified,2
344,health,1
345,near,2
346,policies,3
347,oral,1
348,predators,1
349,written,1
350,extinct,1
351,fibre,1
352,queenstown,1
353,south,10
354,called,2
355,historically,1
356,soot,1
357,first-past-the-post,1
358,sighted,1
359,ethnically,1
360,proportion,1
361,maintain,1
362,land,3
363,mainly,1
364,wide,1
365,crew,1
366,affairs,1
367,arthur,1
368,human,1
369,negotiated,1
370,export,1
371,schooling,1
372,recorded,1
373,governor-general,1
374,maximum,1
375,officially,1
376,silver,1
377,position,2
378,judicial,1
379,gold,1
380,cloud,1
381,speaking,1
382,social,2
383,includes,1
384,include,1
385,live,1
386,came,1
387,june,2
388,unicameral,1
389,varied,2
390,farm,1
391,translated,1
392,literature,1
393,define,1
394,purposes,1
395,primarily,1
396,music,1
397,trees,1
398,divided,2
399,following,1
400,challenges,1
401,oceania,2
402,groups,1
403,international,3
404,office,1
405,force,2
406,presence,1
407,term,1
408,does,1
409,weka,1
410,internationally,1
411,descent,1
412,inspiration,1
413,geographically,1
414,shark,1
415,monarchy,1
416,southern,3
417,consists,1
418,supply,2
419,asia-pacific,1
420,designs,1
421,triangles,1
422,injuːˈziːlənd,1
423,state,1
424,sight,1
425,east,2
426,cycling,1
427,peoples,2
428,predominantly,1
429,populous,1
430,contributed,1
431,painted,1
432,europe,1
433,largely,2
434,canoes,1
435,kiwiana,1
436,benefit,1
437,water,3
438,regions,1
439,lizards,1
440,peaks,1
441,fifty-one,1
442,adapted,1
443,image,1
444,subject,1
445,wales,2
446,emerge,1
447,local,2
448,largest,4
449,lands,1
450,used,4
451,important,1
452,skinks,1
453,fighting,1
454,settlers,3
455,territory,1
456,held,1
457,restrictive,1
458,government,7
459,self-governing,2
460,sent,1
461,netball,1
462,pacific,11
463,connected,1
464,plateau,1
465,executive,1
466,culture,5
467,elizabeth,1
468,hemisphere,1
469,zealander,2
470,ranks,3
471,humour,1
472,elections,1
473,hydroelectric,1
474,cuisine,1
475,white,4
476,secular,1
477,plant,1
478,minister,1
479,royal,2
480,indo-australian,1
481,unemployment,1
482,coldest,1
483,adopted,1
484,autonomy,1
485,gunn,1
486,market,1
487,residents,1
488,motorways,1
489,icons,1
490,tectonic,1
491,frogs,1
492,temperate,1
493,according,1
494,phasing,1
495,occur,1
496,waipounamu,1
497,attending,1
498,ireland,1
499,list,1
500,model,1
501,january,1
502,lives,1
503,television,1
504,immigrants,1
505,widely,2
506,flightlessness,1
507,temperatures,1
508,arrived,1
509,well-governed,1
510,census,2
511,authorities,2
