,term,cnt
0,ulawa,1
1,located,1
2,volcanism,1
3,collision,1
4,composed,1
5,thickness,1
6,timing,1
7,ramos,1
8,solomon,2
9,formed,2
10,oceanic,2
11,corresponds,1
12,phase,1
13,center,1
14,early,1
15,epoch,2
16,covering,1
17,beneath,1
18,arise,1
19,years,4
20,makira,1
21,forming,1
22,ontong,4
23,northern,1
24,rocks,1
25,size,1
26,mantle,1
27,seaalthough,1
28,lying,1
29,huge,1
30,hikurangi,1
31,atoll,1
32,largest,2
33,roughly,2
34,north,1
35,surface,1
36,reaches,1
37,earth,1
38,oceans,1
39,lifted,1
40,cretaceous,2
41,manihiki,1
42,kilometres,1
43,plume-head,1
44,possibly,1
45,seamounts,1
46,pacific,2
47,plateau,11
48,make,1
49,half,1
50,million,5
51,separated,1
52,secondary,1
53,event,1
54,province,1
55,hotspot,1
56,origin,2
57,capped,1
58,upper,1
59,isabel,1
60,magma,1
61,thousands,1
62,worlds,1
63,level,1
64,smaller,1
65,large,2
66,santa,1
67,louisville,1
68,islands,4
69,time,1
70,earths,1
71,ocean,2
72,later,1
73,flood,1
74,occurring,1
75,initial,1
76,igneous,1
77,alaska,1
78,plateaus,2
79,basalts,1
80,waters,1
81,java,4
82,called,1
83,anoxic,1
84,events,1
85,plume,1
86,aptian,1
87,approximately,2
88,area,1
89,lower,1
90,malaita,1
91,covers,1
92,extruded,1
93,dated,1
94,volcanic,2
95,including,1
