,term,cnt
0,ranges,1
1,distance,1
2,eccentricity,1
3,observations,1
4,trans-neptunian,4
5,planet,3
6,dark,1
7,hours,1
8,second-brightest,1
9,albedo,3
10,diameter,1
11,search,1
12,given,3
13,suggests,1
14,solar,3
15,march,2
16,telescope,2
17,unknown,1
18,michael,3
19,bright,3
20,makemakes,1
21,neighbourhood,1
22,circular,1
23,space,1
24,international,2
25,pressure,1
26,centimetre,1
27,presence,1
28,august,2
29,taken,1
30,amplitude,1
31,chad,1
32,years,1
33,deity,1
34,ices,1
35,analysis,1
36,orbital,1
37,-magnitude,1
38,satellites,3
39,designation,2
40,atmosphere,2
41,hubble,1
42,tombaugh,1
43,tnos,1
44,significantly,1
45,team,3
46,relative,1
47,gravity,1
48,kuiper,4
49,size,1
50,population,1
51,majority,1
52,appears,1
53,colour,1
54,orbit,1
55,naming,1
56,jupiter,1
57,launch,1
58,submillimeter,1
59,recognized,1
60,accordance,1
61,like,1
62,telescopes,1
63,haumea,1
64,largest,1
65,easterbunny,1
66,objects,5
67,currently,1
68,surface,5
69,used,1
70,trujillo,1
71,creator,1
72,astronomers,1
73,covered,1
74,possibly,2
75,herschel,1
76,visible,2
77,minor-planet,2
78,fifth,1
79,photometry,1
80,actual,1
81,transient,1
82,distant,1
83,july,3
84,comparison,1
85,satellite,1
86,estimated,1
87,date,1
88,december,1
89,blocked,1
90,shortly,1
91,brown,3
92,easter,1
93,revealed,2
94,discovered,2
95,make,1
96,known,2
97,values,1
98,dwarf,4
99,planets,3
100,small,2
101,flyby,1
102,calculated,1
103,similar,2
104,book,2
105,just,1
106,palomar,1
107,eris,2
108,belt,4
109,classical,3
110,despite,1
111,homogeneous,1
112,public,1
113,moon,1
114,clearing,1
115,methane,3
116,list,1
117,spitzer,1
118,far-infrared,1
119,rules,1
120,astronomical,3
121,object,4
122,spacecraft,1
123,announced,2
124,codename,1
125,nitrogen,2
126,large,2
127,passed,1
128,rabinowitz,1
129,makemake,19
130,initially,1
131,rotation,1
132,high-end,1
133,spectrum,1
134,later,1
135,number,1
136,lightcurve,1
137,april,3
138,terrain,1
139,light,1
140,grains,1
141,union,2
142,clyde,1
143,minimum,1
144,visually,1
145,mission,1
146,spectral,1
147,star,1
148,discovery,4
149,assist,1
150,near,1
151,neptune,1
152,observatory,1
153,amateur,1
154,david,1
155,form,1
156,assumed,1
157,redder,1
158,performed,1
159,days,1
160,period,2
161,present,1
162,brightness,1
163,arrives,1
164,detected,1
165,conventions,1
166,approximately,1
167,patches,1
168,lower,1
169,orbiting,1
170,provisional,1
171,abruptly,1
172,perihelion,1
173,based,1
174,expected,2
175,pluto,7
